trait_type,phenocode,pheno_sex,coding,modifier,description,description_more,coding_description,category,aws_link_tabix,n_cases_full_cohort_both_sexes,n_cases_full_cohort_females,n_cases_full_cohort_males,pops,num_pops,n_cases_AFR,n_cases_AMR,n_cases_CSA,n_cases_EAS,n_cases_EUR,n_cases_MID,n_controls_AFR,n_controls_AMR,n_controls_CSA,n_controls_EAS,n_controls_EUR,n_controls_MID,saige_heritability_AFR,saige_heritability_AMR,saige_heritability_CSA,saige_heritability_EAS,saige_heritability_EUR,saige_heritability_MID,lambda_gc_AFR,lambda_gc_AMR,lambda_gc_CSA,lambda_gc_EAS,lambda_gc_EUR.x,lambda_gc_MID,filename,filename_tabix,aws_link,wget,wget_tabix,size_in_bytes,size_in_bytes_tabix,md5_hex,md5_hex_tabix,phenocode_annotate_lst,ICD10_code,to_remove,new_pheno_annot,lambda_gc_EUR.y,phenotype_qc_EUR,pops_pass_qc,sldsc_25bin_h2_observed_EUR,ICD10_code_new,to_remove_dups
phecode,276.4,both_sexes,,,Acid-base balance disorder,,,endocrine/metabolic,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/phecode-276.4-both_sexes.tsv.bgz.tbi,2087,795,1157,"CSA,EUR",2,,,77,,1809,,,,8559,,409482,,,,0.0296,,0.078897,,,,1.0186,,1.0219,,phecode-276.4-both_sexes.tsv.bgz,phecode-276.4-both_sexes.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/phecode-276.4-both_sexes.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/phecode-276.4-both_sexes.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/phecode-276.4-both_sexes.tsv.bgz.tbi,1088909748,1927789,0043f6a3d9931d7c5ce635d4edf9b857,98d129347e488ba09e37272b7c663340,PH_Acidbase_balance_disorder_h0.07890_n2087,E87.4,0,PH_Acidbase_balance_disorder_h0.07890,1.02,h2_z_insignificant,,-0.0041,E87.4,0
phecode,290.1,both_sexes,,,Dementias,,,mental disorders,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/phecode-290.1-both_sexes.tsv.bgz.tbi,2229,915,1164,EUR,1,,,,,1974,,,,,,410833,,,,,,0.092654,,,,,,1.0276,,phecode-290.1-both_sexes.tsv.bgz,phecode-290.1-both_sexes.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/phecode-290.1-both_sexes.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/phecode-290.1-both_sexes.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/phecode-290.1-both_sexes.tsv.bgz.tbi,542238073,1752001,91939d3dc4c8d0531a9d80d4ee7b5ac9,a6be79bfd2c57eb1336032645e548d32,PH_Dementias_h0.09265_n2229,F03,0,PH_Dementias_h0.09265,1.01,h2_z_insignificant,,0.002,F00,0
phecode,442.3,both_sexes,,,Aneurysm of artery of lower extremity,,,circulatory system,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/phecode-442.3-both_sexes.tsv.bgz.tbi,246,55,170,EUR,1,,,,,215,,,,,,408565,,,,,,0.067689,,,,,,1.0002,,phecode-442.3-both_sexes.tsv.bgz,phecode-442.3-both_sexes.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/phecode-442.3-both_sexes.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/phecode-442.3-both_sexes.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/phecode-442.3-both_sexes.tsv.bgz.tbi,518156226,1750898,9f37fa413f06bc1bcabc260885e2a46e,64358aa7cc8917f6529f5209703c2e3d,PH_Aneurysm_of_artery_of_lower_extremity_h0.06769_n246,I72.4,0,PH_Aneurysm_of_artery_of_lower_extremity_h0.06769_M19,0.993,h2_z_insignificant,,0.0014,I72,0
phecode,480.11,both_sexes,,,Pneumococcal pneumonia,,,respiratory,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/phecode-480.11-both_sexes.tsv.bgz.tbi,9561,3933,4950,"AFR,CSA,EUR",3,118,,166,,8473,,6423,,8556,,405999,,0.13739,,0.0311,,0.074496,,0.99669,,1.0365,,1.046,,phecode-480.11-both_sexes.tsv.bgz,phecode-480.11-both_sexes.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/phecode-480.11-both_sexes.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/phecode-480.11-both_sexes.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/phecode-480.11-both_sexes.tsv.bgz.tbi,1642310491,2058919,a86061a1fba4893d28b76f156913629a,eea6b364003c1ad0d2c94eda64c038fb,PH_Pneumococcal_pneumonia_h0.07450_n9561,J13,0,PH_Pneumococcal_pneumonia_h0.07450,1.03,h2_z_insignificant,,0.0051,J13-J18.1,0
phecode,710.1,both_sexes,,,Osteomyelitis,,,musculoskeletal,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/phecode-710.1-both_sexes.tsv.bgz.tbi,855,277,507,EUR,1,,,,,732,,,,,,372332,,,,,,0.061154,,,,,,0.98317,,phecode-710.1-both_sexes.tsv.bgz,phecode-710.1-both_sexes.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/phecode-710.1-both_sexes.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/phecode-710.1-both_sexes.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/phecode-710.1-both_sexes.tsv.bgz.tbi,534392966,1751570,b49ad961c43e4f030817202a5e459791,603b10f7b8e1c5db373795e2ddcc5faa,PH_Osteomyelitis_h0.06115_n855,M86,0,PH_Osteomyelitis_h0.06115,1.01,h2_z_insignificant,,0.0043,M86,0
phecode,165,both_sexes,,,Cancer within the respiratory system,,,neoplasms,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/phecode-165-both_sexes.tsv.bgz.tbi,4310,1722,2261,EUR,1,,,,,3837,,,,,,416654,,,,,,0.14201,,,,,,1.0301,,phecode-165-both_sexes.tsv.bgz,phecode-165-both_sexes.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/phecode-165-both_sexes.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/phecode-165-both_sexes.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/phecode-165-both_sexes.tsv.bgz.tbi,545700927,1752556,89188ada4164f82e5d44afd1e10877ff,3086d3d8ef8ea353d8e46a15115010ef,PH_Cancer_within_the_respiratory_system_h0.14201_n4310,D02.4,0,PH_Cancer_within_the_respiratory_system_h0.14201,1.04,h2_z_insignificant,,0.0067,C34,0
phecode,251.1,both_sexes,,,Hypoglycemia,,,endocrine/metabolic,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/phecode-251.1-both_sexes.tsv.bgz.tbi,1560,567,871,"AFR,CSA,EUR",3,52,,55,,1305,,5714,,7121,,393093,,0,,0.0569,,0.076158,,1.0021,,1.0031,,1.0096,,phecode-251.1-both_sexes.tsv.bgz,phecode-251.1-both_sexes.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/phecode-251.1-both_sexes.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/phecode-251.1-both_sexes.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/phecode-251.1-both_sexes.tsv.bgz.tbi,1537809837,2041058,b9c0230806aac8cd42d9e1451d9143e5,8b3d7058f2338f62c75a409b7c289678,PH_Hypoglycemia_h0.07616_n1560,E16.2,0,PH_Hypoglycemia_h0.07616,1.01,h2_z_insignificant,,0.003,E15-E16.0-E16.1-E16.2,0
phecode,270,both_sexes,,,Disorders of protein plasma/amino-acid transport and metabolism,,,endocrine/metabolic,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/phecode-270-both_sexes.tsv.bgz.tbi,526,196,281,EUR,1,,,,,446,,,,,,419533,,,,,,0.20387,,,,,,0.98319,,phecode-270-both_sexes.tsv.bgz,phecode-270-both_sexes.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/phecode-270-both_sexes.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/phecode-270-both_sexes.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/phecode-270-both_sexes.tsv.bgz.tbi,528659963,1751395,a5538e0c2546bf6b4bf5fe50d3a03bcd,7e7b3079cf95663031ecf5857e667e40,PH_Disorders_of_protein_plasma_amino-acid_transport_and_metabolism_h0.20387_n526,E72.9,0,PH_Disorders_of_protein_plasma_amino_acid_transport_and_metabolism_h0.20387,1.01,h2_z_insignificant,,-0.0005,E88,0
phecode,300.8,both_sexes,,,Acute reaction to stress,,,mental disorders,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/phecode-300.8-both_sexes.tsv.bgz.tbi,183,90,73,EUR,1,,,,,153,,,,,,369930,,,,,,0.070008,,,,,,0.96837,,phecode-300.8-both_sexes.tsv.bgz,phecode-300.8-both_sexes.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/phecode-300.8-both_sexes.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/phecode-300.8-both_sexes.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/phecode-300.8-both_sexes.tsv.bgz.tbi,512967139,1750731,dc785a43c47597eac50ddecb9a6bb1ce,f338fd06560c76ca76a7db21c5c31e87,PH_Acute_reaction_to_stress_h0.07001_n183,F43.0,0,PH_Acute_reaction_to_stress_h0.07001,0.999,h2_z_insignificant,,0.0041,F43,0
phecode,323,both_sexes,,,Encephalitis,,,neurological,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/phecode-323-both_sexes.tsv.bgz.tbi,496,223,230,EUR,1,,,,,436,,,,,,419234,,,,,,0.10911,,,,,,0.97736,,phecode-323-both_sexes.tsv.bgz,phecode-323-both_sexes.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/phecode-323-both_sexes.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/phecode-323-both_sexes.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/phecode-323-both_sexes.tsv.bgz.tbi,528240126,1751328,3530bb07f29c821e46877b53cb099874,6cbf2b52371334f3347651cb44709b74,PH_Encephalitis_h0.10911_n496,B01.11,0,PH_Encephalitis_h0.10911,1,h2_z_insignificant,,0.0027,G04,0
phecode,377.3,both_sexes,,,Optic neuritis/neuropathy,,,sense organs,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/phecode-377.3-both_sexes.tsv.bgz.tbi,257,142,94,EUR,1,,,,,222,,,,,,410363,,,,,,0.19008,,,,,,0.96535,,phecode-377.3-both_sexes.tsv.bgz,phecode-377.3-both_sexes.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/phecode-377.3-both_sexes.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/phecode-377.3-both_sexes.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/phecode-377.3-both_sexes.tsv.bgz.tbi,518793757,1750865,a39152b9f627e31f27c9422956ec52ef,f0fc0ce45dc5843060b13d81fb69b277,PH_Optic_neuritis_neuropathy_h0.19008_n257,H46.9,0,PH_Optic_neuritis_neuropathy_h0.19008_L50,0.984,h2_z_insignificant,,0.0033,H46,0
phecode,378,both_sexes,,,Strabismus and other disorders of binocular eye movements,,,sense organs,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/phecode-378-both_sexes.tsv.bgz.tbi,1961,940,849,EUR,1,,,,,1714,,,,,,410363,,,,,,0.080444,,,,,,1.0558,,phecode-378-both_sexes.tsv.bgz,phecode-378-both_sexes.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/phecode-378-both_sexes.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/phecode-378-both_sexes.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/phecode-378-both_sexes.tsv.bgz.tbi,541600343,1751979,d2c18dbac108dc1beea02202aff85021,d2faddfb566113f14a8fd7baedbe8830,PH_Strabismus_and_other_disorders_of_binocular_eye_movements_h0.08044_n1961,H55.89,0,PH_Strabismus_and_other_disorders_of_binocular_eye_movements_h0.08044,1.05,h2_z_insignificant,,0.0022,H50,0
phecode,386,both_sexes,,,Vertiginous syndromes and other disorders of vestibular system,,,sense organs,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/phecode-386-both_sexes.tsv.bgz.tbi,2515,1342,994,EUR,1,,,,,2213,,,,,,412745,,,,,,0.066628,,,,,,1.0567,,phecode-386-both_sexes.tsv.bgz,phecode-386-both_sexes.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/phecode-386-both_sexes.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/phecode-386-both_sexes.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/phecode-386-both_sexes.tsv.bgz.tbi,543278131,1752162,5e9d8b48355724e746a3981066be0b86,9261f3cfd9c0577aa15bf3ce9ce9db93,PH_Vertiginous_syndromes_and_other_disorders_of_vestibular_system_h0.06663_n2515,H81.93,0,PH_Vertiginous_syndromes_and_other_disorders_of_vestibular_system_h0.06663,1.02,h2_z_insignificant,,0.0016,H81,0
phecode,427.42,both_sexes,,,Cardiac arrest,,,circulatory system,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/phecode-427.42-both_sexes.tsv.bgz.tbi,1568,433,1016,"CSA,EUR",2,,,55,,1355,,,,8234,,384657,,,,0.0634,,0.12575,,,,0.98802,,1.0282,,phecode-427.42-both_sexes.tsv.bgz,phecode-427.42-both_sexes.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/phecode-427.42-both_sexes.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/phecode-427.42-both_sexes.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/phecode-427.42-both_sexes.tsv.bgz.tbi,1072780431,1925682,032d7430ed3dd8fcf86941dc46bc2db2,53da5e9853d5e7957050f74989333373,PH_Cardiac_arrest_h0.12575_n1568,I46.9,0,PH_Cardiac_arrest_h0.12575,1.04,h2_z_insignificant,,0.002,I46-I46.0-I46.9,0
phecode,443.1,both_sexes,,,Raynaud's syndrome,,,circulatory system,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/phecode-443.1-both_sexes.tsv.bgz.tbi,1727,1132,457,EUR,1,,,,,1510,,,,,,408565,,,,,,0.12543,,,,,,1.0208,,phecode-443.1-both_sexes.tsv.bgz,phecode-443.1-both_sexes.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/phecode-443.1-both_sexes.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/phecode-443.1-both_sexes.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/phecode-443.1-both_sexes.tsv.bgz.tbi,540520734,1751784,7fdb529db94d3608139c5ea3d61eee87,e3d1c8064906c97c7f4ae2c503511e00,PH_Raynaud's_syndrome_h0.12543_n1727,I73.00,0,PH_Raynauds_syndrome_h0.12543_M19,1.03,h2_z_insignificant,,0.005,I73,0
phecode,502,both_sexes,,,Postinflammatory pulmonary fibrosis,,,respiratory,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/phecode-502-both_sexes.tsv.bgz.tbi,1438,531,813,EUR,1,,,,,1265,,,,,,404684,,,,,,0.16874,,,,,,1.0199,,phecode-502-both_sexes.tsv.bgz,phecode-502-both_sexes.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/phecode-502-both_sexes.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/phecode-502-both_sexes.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/phecode-502-both_sexes.tsv.bgz.tbi,538725225,1751668,0f477a3cd408c2dcfbe55b552744928b,9dc894f3ab7aa33cffae234d6cb2b02d,PH_Postinflammatory_pulmonary_fibrosis_h0.16874_n1438,J84.10,0,PH_Postinflammatory_pulmonary_fibrosis_h0.16874,1.04,h2_z_insignificant,,0.0045,J84,0
phecode,575.2,both_sexes,,,Obstruction of bile duct,,,digestive,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/phecode-575.2-both_sexes.tsv.bgz.tbi,1200,521,577,EUR,1,,,,,1038,,,,,,399542,,,,,,0.13929,,,,,,1.0173,,phecode-575.2-both_sexes.tsv.bgz,phecode-575.2-both_sexes.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/phecode-575.2-both_sexes.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/phecode-575.2-both_sexes.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/phecode-575.2-both_sexes.tsv.bgz.tbi,537714864,1751852,c84cb85f51b2e857a9e4926d964c91ee,a2167e3f59bf770cbba5384433b0b6ad,PH_Obstruction_of_bile_duct_h0.13929_n1200,K83.1,0,PH_Obstruction_of_bile_duct_h0.13929,1.04,h2_z_insignificant,,0.0044,K83,0
phecode,580.32,both_sexes,,,Nephritis and nephropathy with pathological lesion,,,genitourinary,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/phecode-580.32-both_sexes.tsv.bgz.tbi,456,161,255,EUR,1,,,,,379,,,,,,401927,,,,,,0.076498,,,,,,0.99723,,phecode-580.32-both_sexes.tsv.bgz,phecode-580.32-both_sexes.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/phecode-580.32-both_sexes.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/phecode-580.32-both_sexes.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/phecode-580.32-both_sexes.tsv.bgz.tbi,526723869,1751243,a747e8730d29a2b6dc409751849860ed,acb9f8af194b4839b6b2850c93854b53,PH_Nephritis_and_nephropathy_with_pathological_lesion_h0.07650_n456,N07.9,0,PH_Nephritis_and_nephropathy_with_pathological_lesion_h0.07650,1.02,h2_z_insignificant,,0.0045,N05,0
phecode,599.9,both_sexes,,,Other abnormality of urination,,,genitourinary,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/phecode-599.9-both_sexes.tsv.bgz.tbi,2374,669,1525,EUR,1,,,,,2089,,,,,,395845,,,,,,0.051373,,,,,,0.98908,,phecode-599.9-both_sexes.tsv.bgz,phecode-599.9-both_sexes.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/phecode-599.9-both_sexes.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/phecode-599.9-both_sexes.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/phecode-599.9-both_sexes.tsv.bgz.tbi,542844034,1751901,03d15a4ff2140bf971916f839d929109,439a6301927c325fc51d96339c389d7e,PH_Other_abnormality_of_urination_h0.05137_n2374,H74.399,0,PH_Other_abnormality_of_urination_h0.05137,1.03,h2_z_insignificant,,0.0037,R39,0
phecode,709.2,both_sexes,,,Sicca syndrome,,,dermatologic,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/phecode-709.2-both_sexes.tsv.bgz.tbi,786,643,85,EUR,1,,,,,661,,,,,,411677,,,,,,0.22589,,,,,,1.0269,,phecode-709.2-both_sexes.tsv.bgz,phecode-709.2-both_sexes.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/phecode-709.2-both_sexes.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/phecode-709.2-both_sexes.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/phecode-709.2-both_sexes.tsv.bgz.tbi,533456339,1751538,a35028288fa6065dcdf3d3e06f5ecf93,b4dca7e3930c2aca937c1e0d6e24da0d,PH_Sicca_syndrome_h0.22589_n786,M35.0,0,PH_Sicca_syndrome_h0.22589,1.02,h2_z_insignificant,,0.0053,M35,0
phecode,726.3,both_sexes,,,Bursitis,,,musculoskeletal,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/phecode-726.3-both_sexes.tsv.bgz.tbi,1133,270,778,EUR,1,,,,,1009,,,,,,386932,,,,,,0.057613,,,,,,1.028,,phecode-726.3-both_sexes.tsv.bgz,phecode-726.3-both_sexes.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/phecode-726.3-both_sexes.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/phecode-726.3-both_sexes.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/phecode-726.3-both_sexes.tsv.bgz.tbi,537552299,1751614,77173c8b257681c80837115c0573c491,fd3ffce7ee9f33ba196dca1267507f19,PH_Bursitis_h0.05761_n1133,M70.1,0,PH_Bursitis_h0.05761,1.03,h2_z_insignificant,,-0.001,M70,0
phecode,727.7,both_sexes,,,Contracture of tendon (sheath),,,musculoskeletal,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/phecode-727.7-both_sexes.tsv.bgz.tbi,201,96,85,EUR,1,,,,,175,,,,,,386932,,,,,,0.090957,,,,,,0.96454,,phecode-727.7-both_sexes.tsv.bgz,phecode-727.7-both_sexes.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/phecode-727.7-both_sexes.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/phecode-727.7-both_sexes.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/phecode-727.7-both_sexes.tsv.bgz.tbi,514551471,1750593,fb445a4c7bdff16bc8284fce41b7d511,025aa3bafc6a7f45cb3b3cba68d09acc,PH_Contracture_of_tendon_(sheath)_h0.09096_n201,M62.40,0,PH_Contracture_of_tendon_sheath_h0.09096,0.97,h2_z_insignificant,,0.0019,M67,0
phecode,315,both_sexes,,,Develomental delays and disorders,,,mental disorders,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/phecode-315-both_sexes.tsv.bgz.tbi,660,231,370,EUR,1,,,,,567,,,,,,419655,,,,,,0.13604,,,,,,1.0043,,phecode-315-both_sexes.tsv.bgz,phecode-315-both_sexes.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/phecode-315-both_sexes.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/phecode-315-both_sexes.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/phecode-315-both_sexes.tsv.bgz.tbi,531812029,1751736,d3c3c57087d99b69eb06b93c45f60043,31aa1b77943ebab30c84305f8a1dc99f,PH_Develomental_delays_and_disorders_h0.13604_n660,Z13.42,0,PH_Develomental_delays_and_disorders_h0.13604,0.991,h2_z_insignificant,,0.0025,F82,0
phecode,348.8,both_sexes,,,"Encephalopathy, not elsewhere classified",,,neurological,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/phecode-348.8-both_sexes.tsv.bgz.tbi,213,71,125,EUR,1,,,,,180,,,,,,403249,,,,,,0.1521,,,,,,0.98897,,phecode-348.8-both_sexes.tsv.bgz,phecode-348.8-both_sexes.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/phecode-348.8-both_sexes.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/phecode-348.8-both_sexes.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/phecode-348.8-both_sexes.tsv.bgz.tbi,514414690,1750683,aee13a30242fd080e10cde8638325dd7,f55486308189c6b7fc6850e33e4d13b3,PH_Encephalopathy_not_elsewhere_classified_h0.15210_n213,G05.3,0,PH_Encephalopathy_not_elsewhere_classified_h0.15210,1.01,h2_z_insignificant,,0.0025,G93,0
phecode,381,both_sexes,,,Otitis media and Eustachian tube disorders,,,sense organs,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/phecode-381-both_sexes.tsv.bgz.tbi,2838,1350,1303,"CSA,EUR",2,,,67,,2510,,,,8741,,416007,,,,0.17199,,0.087723,,,,0.99143,,1.042,,phecode-381-both_sexes.tsv.bgz,phecode-381-both_sexes.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/phecode-381-both_sexes.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/phecode-381-both_sexes.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/phecode-381-both_sexes.tsv.bgz.tbi,1097455720,1929956,20d96035da11bdb3f0e606f5f0545c37,31350b78322539d29c0dec27b4f6456c,PH_Otitis_media_and_Eustachian_tube_disorders_h0.08772_n2838,H69.90,0,PH_Otitis_media_and_Eustachian_tube_disorders_h0.08772,1.03,h2_z_insignificant,,0.005,not_found,0
