trait_type,phenocode,pheno_sex,coding,modifier,description,description_more,coding_description,category,n_cases_full_cohort_both_sexes,n_cases_full_cohort_females,n_cases_full_cohort_males,pops,num_pops,n_cases_AFR,n_cases_AMR,n_cases_CSA,n_cases_EAS,n_cases_EUR,n_cases_MID,n_controls_AFR,n_controls_AMR,n_controls_CSA,n_controls_EAS,n_controls_EUR,n_controls_MID,saige_heritability_AFR,saige_heritability_AMR,saige_heritability_CSA,saige_heritability_EAS,saige_heritability_EUR,saige_heritability_MID,lambda_gc_AFR,lambda_gc_AMR,lambda_gc_CSA,lambda_gc_EAS,lambda_gc_EUR,lambda_gc_MID,filename,filename_tabix,aws_link,aws_link_tabix,wget,wget_tabix,size_in_bytes,size_in_bytes_tabix,md5_hex,md5_hex_tabix,phenocode_annotate_lst,category_manual,new_annot,Added_new,ICD10_code,new_pheno_annot
biomarkers,30630,both_sexes,,irnt,Apolipoprotein A,,,Biological samples > Assay results > Blood assays > Blood biochemistry,420088,206413,179623,"AFR,AMR,CSA,EAS,EUR,MID",6,5732,846,7679,2325,364987,1360,NA,NA,NA,NA,NA,NA,0.30678,0.33358,0.35787,0.29058,0.12164,0.4834,1.0134,0.98938,1.047,1.0105,1.6338,0.99278,biomarkers-30630-both_sexes-irnt.tsv.bgz,biomarkers-30630-both_sexes-irnt.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/biomarkers-30630-both_sexes-irnt.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/biomarkers-30630-both_sexes-irnt.tsv.bgz.tbi,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/biomarkers-30630-both_sexes-irnt.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/biomarkers-30630-both_sexes-irnt.tsv.bgz.tbi,2021592884,2170566,9a47b6b4ee8a0145bebe27f6a5c532e5,b4024e688c160f39746f05105f0fcfa4,BI_Apolipoprotein_A_h0.12164_n420088,,BI_Apolipoprotein_A_h012164_n420088_364987,1,,BI_Apolipoprotein_A_h0.12164
biomarkers,30810,both_sexes,,irnt,Phosphate,,,Biological samples > Assay results > Blood assays > Blood biochemistry,421793,207949,179652,"AFR,AMR,CSA,EAS,EUR,MID",6,5750,854,7685,2342,366484,1360,NA,NA,NA,NA,NA,NA,0.26905,0,0.20553,0.23469,0.061334,0,1.0447,0.67588,1.0167,0.99058,1.3538,0.74499,biomarkers-30810-both_sexes-irnt.tsv.bgz,biomarkers-30810-both_sexes-irnt.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/biomarkers-30810-both_sexes-irnt.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/biomarkers-30810-both_sexes-irnt.tsv.bgz.tbi,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/biomarkers-30810-both_sexes-irnt.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/biomarkers-30810-both_sexes-irnt.tsv.bgz.tbi,2022299318,2170642,ebc722eb12e9832b6d75863ea6825e1b,84104d3ffa65cf7d4a3d7cc440f43719,BI_Phosphate_h0.06133_n421793,,BI_Phosphate_h006133_n421793_366484,1,,BI_Phosphate_h0.06133
biomarkers,30860,both_sexes,,irnt,Total protein,,,Biological samples > Assay results > Blood assays > Blood biochemistry,422149,208145,179759,"AFR,AMR,CSA,EAS,EUR,MID",6,5759,856,7696,2342,366758,1362,NA,NA,NA,NA,NA,NA,0.22431,0,0.15127,0.17289,0.080109,0.31893,1.0048,0.99437,1.0214,1.0042,1.4404,1.0397,biomarkers-30860-both_sexes-irnt.tsv.bgz,biomarkers-30860-both_sexes-irnt.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/biomarkers-30860-both_sexes-irnt.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/biomarkers-30860-both_sexes-irnt.tsv.bgz.tbi,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/biomarkers-30860-both_sexes-irnt.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/biomarkers-30860-both_sexes-irnt.tsv.bgz.tbi,2022170144,2170962,ee0e3dc72282ad1ecafb06bef3d206a5,ed9163a743ca318faaebc70758650ceb,BI_Total_protein_h0.08011_n422149,,BI_Total_protein_h008011_n422149_366758,1,,BI_Total_protein_h0.08011
biomarkers,30760,both_sexes,,irnt,HDL cholesterol,,,Biological samples > Assay results > Blood assays > Blood biochemistry,422405,208262,179888,"AFR,AMR,CSA,EAS,EUR,MID",6,5754,854,7688,2342,367021,1364,NA,NA,NA,NA,NA,NA,0.33753,0.59622,0.43414,0.22494,0.14343,0.4663,1.0169,1.0097,1.0177,1.0151,1.7823,0.99918,biomarkers-30760-both_sexes-irnt.tsv.bgz,biomarkers-30760-both_sexes-irnt.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/biomarkers-30760-both_sexes-irnt.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/biomarkers-30760-both_sexes-irnt.tsv.bgz.tbi,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/biomarkers-30760-both_sexes-irnt.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/biomarkers-30760-both_sexes-irnt.tsv.bgz.tbi,2021668728,2170828,d0fd79329b4b355cd29e5b01fc25cb68,88aa7794c017cb7a37341ae651e5fd57,BI_HDL_cholesterol_h0.14343_n422405,,BI_HDL_cholesterol_h014343_n422405_367021,1,,BI_HDL_cholesterol_h0.14343
biomarkers,30680,both_sexes,,irnt,Calcium,,,Biological samples > Assay results > Blood assays > Blood biochemistry,422461,208265,179931,"AFR,AMR,CSA,EAS,EUR,MID",6,5758,856,7697,2344,367050,1361,NA,NA,NA,NA,NA,NA,0.10477,0,0.13774,0.037477,0.065663,0,1.0365,0.54179,1.0243,0.99768,1.3113,1.0017,biomarkers-30680-both_sexes-irnt.tsv.bgz,biomarkers-30680-both_sexes-irnt.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/biomarkers-30680-both_sexes-irnt.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/biomarkers-30680-both_sexes-irnt.tsv.bgz.tbi,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/biomarkers-30680-both_sexes-irnt.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/biomarkers-30680-both_sexes-irnt.tsv.bgz.tbi,2022465171,2170417,d26d152c8b09e97c8d8ef6b9e1567240,25b2f70f9b4730903e4cc8fb30c1ff99,BI_Calcium_h0.06566_n422461,,BI_Calcium_h006566_n422461_367050,1,,BI_Calcium_h0.06566
biomarkers,30600,both_sexes,,irnt,Albumin,,,Biological samples > Assay results > Blood assays > Blood biochemistry,422605,208336,179998,"AFR,AMR,CSA,EAS,EUR,MID",6,5759,856,7694,2340,367192,1364,NA,NA,NA,NA,NA,NA,0.25412,0.11268,0.24111,0.061264,0.064491,0.20459,1.0288,0.9948,1.0115,0.98514,1.3905,1.0028,biomarkers-30600-both_sexes-irnt.tsv.bgz,biomarkers-30600-both_sexes-irnt.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/biomarkers-30600-both_sexes-irnt.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/biomarkers-30600-both_sexes-irnt.tsv.bgz.tbi,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/biomarkers-30600-both_sexes-irnt.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/biomarkers-30600-both_sexes-irnt.tsv.bgz.tbi,2022481897,2170693,5a411e0c80afb3467e640385097272b6,82b30fa9fbffa961bbd7f8c9d4caea9a,BI_Albumin_h0.06449_n422605,,BI_Albumin_h006449_n422605_367192,1,,BI_Albumin_h0.06449
biomarkers,30660,both_sexes,,irnt,Direct bilirubin,,,Biological samples > Assay results > Blood assays > Blood biochemistry,391906,178636,181467,"AFR,AMR,CSA,EAS,EUR,MID",6,5165,744,6961,2159,340934,1235,NA,NA,NA,NA,NA,NA,0.34061,0,0.28612,0.16269,0.10424,0,1.0254,0.6658,0.99166,1.014,1.4084,1.013,biomarkers-30660-both_sexes-irnt.tsv.bgz,biomarkers-30660-both_sexes-irnt.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/biomarkers-30660-both_sexes-irnt.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/biomarkers-30660-both_sexes-irnt.tsv.bgz.tbi,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/biomarkers-30660-both_sexes-irnt.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/biomarkers-30660-both_sexes-irnt.tsv.bgz.tbi,2019290123,2170139,f96467cebbb26dc054bce17f5f9ae2ef,dc86bf4a9af464409c07ab094649eed4,BI_Direct_bilirubin_h0.10424_n391906,,BI_Direct_bilirubin_h010424_n391906_340934,1,,BI_Direct_bilirubin_h0.10424
continuous,1180,both_sexes,, ,Morning/evening person (chronotype),"ACE touchscreen question ""Do you consider yourself to be?"" If the participant activated the Help button they were shown the message:     If this varies a lot, answer this question in relation to the last 4 weeks.",,UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Sleep,431300,239619,191681,"AFR,AMR,CSA,EAS,EUR,MID",6,5561,884,7517,2343,375390,1359,NA,NA,NA,NA,NA,NA,0.045534,0.27058,0.070471,0.28041,0.054337,0.19015,1.0137,0.98631,0.99595,0.99518,1.3827,1.0382,continuous-1180-both_sexes.tsv.bgz,continuous-1180-both_sexes.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/continuous-1180-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/continuous-1180-both_sexes.tsv.bgz.tbi,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/continuous-1180-both_sexes.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/continuous-1180-both_sexes.tsv.bgz.tbi,2022048981,2170696,9a023c595333ceba5595d35eb6b350f2,3e0b81469fce19d28a1b8d2cd09d02e5,CO_Sleep_h0.05434_n431300,,CO_Sleep_h005434_n431300_375390,1,,CO_Morning_evening_person_h0.05434
biomarkers,30640,both_sexes,,irnt,Apolipoprotein B,,,Biological samples > Assay results > Blood assays > Blood biochemistry,459181,228338,193583,"AFR,AMR,CSA,EAS,EUR,MID",6,6169,932,8352,2553,399003,1496,NA,NA,NA,NA,NA,NA,0.25469,0.36481,0.22124,0.18561,0.078514,0,1.0197,1.0121,1.0259,1.0259,1.3989,0.93302,biomarkers-30640-both_sexes-irnt.tsv.bgz,biomarkers-30640-both_sexes-irnt.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/biomarkers-30640-both_sexes-irnt.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/biomarkers-30640-both_sexes-irnt.tsv.bgz.tbi,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/biomarkers-30640-both_sexes-irnt.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/biomarkers-30640-both_sexes-irnt.tsv.bgz.tbi,2023988080,2171238,d0b0fc4e29886d2c317b20999581bf81,99d3dbe0542c17335eb3dce3abf388a1,BI_Apolipoprotein_B_h0.07851_n459181,,BI_Apolipoprotein_B_h007851_n459181_399003,1,,BI_Apolipoprotein_B_h0.07851
continuous,2139,both_sexes,,irnt,Age first had sexual intercourse,"ACE touchscreen question ""What was your age when you first had sexual intercourse? (Sexual intercourse includes vaginal, oral or anal intercourse)"" The following checks were performed:  If answer   If answer > Participants age then rejected  If answer    If the participant activated the Help button they were shown the message:     Sexual intercourse includes vaginal, oral or anal intercourse. If you are unsure, please provide an estimate or select Do not know.",,UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Sexual factors,420473,226810,193663,"AFR,AMR,CSA,EAS,EUR,MID",6,4825,832,5424,1711,370065,1110,NA,NA,NA,NA,NA,NA,0.31389,0,0.35113,0.15731,0.069133,0,1.0235,0.85589,1.0226,1.0198,1.5367,0.88291,continuous-2139-both_sexes-irnt.tsv.bgz,continuous-2139-both_sexes-irnt.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/continuous-2139-both_sexes-irnt.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/continuous-2139-both_sexes-irnt.tsv.bgz.tbi,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/continuous-2139-both_sexes-irnt.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/continuous-2139-both_sexes-irnt.tsv.bgz.tbi,2017241010,2169436,e08fd2fa9455315ae5d72c47e22b0186,3faf10d86c116d0ad3dfe1ef18db3935,CO_Sexual_factors_irnt_h0.06913_n420473,,CO_Sexual_factors_irnt_h006913_n420473_370065,1,,CO_Sexual_factors_irnt_h0.06913
biomarkers,30770,both_sexes,,irnt,IGF-1,,,Biological samples > Assay results > Blood assays > Blood biochemistry,459000,227858,193874,"AFR,AMR,CSA,EAS,EUR,MID",6,6178,934,8364,2560,398797,1493,NA,NA,NA,NA,NA,NA,0.23922,0.58906,0.36181,0.34686,0.10982,0.38861,1.0134,1.0066,1.0329,1.0295,1.6708,0.99978,biomarkers-30770-both_sexes-irnt.tsv.bgz,biomarkers-30770-both_sexes-irnt.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/biomarkers-30770-both_sexes-irnt.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/biomarkers-30770-both_sexes-irnt.tsv.bgz.tbi,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/biomarkers-30770-both_sexes-irnt.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/biomarkers-30770-both_sexes-irnt.tsv.bgz.tbi,2024185343,2170894,ebcc2ad1de337e73e50498ee3ccd1b91,ac822ca599bac462caf5a02bc5f0f268,BI_IGF1_h0.10982_n459000,,BI_IGF1_h010982_n459000_398797,1,,BI_IGF1_h0.10982
biomarkers,30840,both_sexes,,irnt,Total bilirubin,,,Biological samples > Assay results > Blood assays > Blood biochemistry,459567,228177,194071,"AFR,AMR,CSA,EAS,EUR,MID",6,6176,933,8395,2549,399286,1491,NA,NA,NA,NA,NA,NA,0.41174,0,0.45464,0.048819,0.13895,0.055441,1.013,0.9073,1.0347,1.0233,1.5504,0.98178,biomarkers-30840-both_sexes-irnt.tsv.bgz,biomarkers-30840-both_sexes-irnt.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/biomarkers-30840-both_sexes-irnt.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/biomarkers-30840-both_sexes-irnt.tsv.bgz.tbi,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/biomarkers-30840-both_sexes-irnt.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/biomarkers-30840-both_sexes-irnt.tsv.bgz.tbi,2024619209,2171620,23576e0efdbd1290a68fafea58ae4b50,6fa8051148167e57650116345fc8ee3b,BI_Total_bilirubin_h0.13895_n459567,,BI_Total_bilirubin_h013895_n459567_399286,1,,BI_Total_bilirubin_h0.13895
biomarkers,30650,both_sexes,,irnt,Aspartate aminotransferase,,,Biological samples > Assay results > Blood assays > Blood biochemistry,459799,228328,194127,"AFR,AMR,CSA,EAS,EUR,MID",6,6180,933,8395,2551,399482,1493,NA,NA,NA,NA,NA,NA,0.3148,0.2214,0.1904,0,0.072023,0.32104,1.0069,0.97997,1.0039,0.99691,1.4525,0.97557,biomarkers-30650-both_sexes-irnt.tsv.bgz,biomarkers-30650-both_sexes-irnt.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/biomarkers-30650-both_sexes-irnt.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/biomarkers-30650-both_sexes-irnt.tsv.bgz.tbi,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/biomarkers-30650-both_sexes-irnt.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/biomarkers-30650-both_sexes-irnt.tsv.bgz.tbi,2023969116,2170693,d70428c2d0c6c0e98e36b30b48f4b693,77191182b4ab1a0cd1f4140c2163246d,BI_Aspartate_aminotransferase_h0.07202_n459799,,BI_Aspartate_aminotransferase_h007202_n459799_399482,1,,BI_Aspartate_aminotransferase_h0.07202
biomarkers,30710,both_sexes,,irnt,C-reactive protein,,,Biological samples > Assay results > Blood assays > Blood biochemistry,460502,228724,194391,"AFR,AMR,CSA,EAS,EUR,MID",6,6203,937,8397,2564,400094,1498,NA,NA,NA,NA,NA,NA,0.36954,0.45509,0.2657,0.18202,0.10576,0,1.0118,0.99801,1.039,1.0052,1.5802,1.0136,biomarkers-30710-both_sexes-irnt.tsv.bgz,biomarkers-30710-both_sexes-irnt.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/biomarkers-30710-both_sexes-irnt.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/biomarkers-30710-both_sexes-irnt.tsv.bgz.tbi,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/biomarkers-30710-both_sexes-irnt.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/biomarkers-30710-both_sexes-irnt.tsv.bgz.tbi,2024046556,2170760,2f70efcc456ba6b49b24926ae6384375,e1d86016c6b2429a1e770ecc1a1ad297,BI_Creactive_protein_h0.10576_n460502,,BI_Creactive_protein_h010576_n460502_400094,1,,BI_Creactive_protein_h0.10576
biomarkers,30780,both_sexes,,irnt,LDL direct,,,Biological samples > Assay results > Blood assays > Blood biochemistry,460650,228761,194496,"AFR,AMR,CSA,EAS,EUR,MID",6,6200,938,8404,2568,400223,1498,NA,NA,NA,NA,NA,NA,0.26094,0.24541,0.20821,0.1205,0.060603,0,0.98763,0.99935,1.0185,1.0163,1.3201,1.0295,biomarkers-30780-both_sexes-irnt.tsv.bgz,biomarkers-30780-both_sexes-irnt.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/biomarkers-30780-both_sexes-irnt.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/biomarkers-30780-both_sexes-irnt.tsv.bgz.tbi,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/biomarkers-30780-both_sexes-irnt.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/biomarkers-30780-both_sexes-irnt.tsv.bgz.tbi,2023816844,2171288,b9bac35413668f562f77953b60766706,58901d8a9308650e2bd3f95f4b19dd57,BI_LDL_direct_h0.06060_n460650,,BI_LDL_direct_h006060_n460650_400223,1,,BI_LDL_direct_h0.06060
biomarkers,30880,both_sexes,,irnt,Urate,,,Biological samples > Assay results > Blood assays > Blood biochemistry,460950,228839,194680,"AFR,AMR,CSA,EAS,EUR,MID",6,6206,938,8411,2569,400469,1497,NA,NA,NA,NA,NA,NA,0.38883,0.1599,0.26783,0.29497,0.097922,0.51235,1.0103,1.0165,1.0012,1.0461,1.5676,1.0137,biomarkers-30880-both_sexes-irnt.tsv.bgz,biomarkers-30880-both_sexes-irnt.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/biomarkers-30880-both_sexes-irnt.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/biomarkers-30880-both_sexes-irnt.tsv.bgz.tbi,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/biomarkers-30880-both_sexes-irnt.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/biomarkers-30880-both_sexes-irnt.tsv.bgz.tbi,2023076503,2171336,d09ce69786f357b6a4913a278931dc92,ec114c480191704b1203773d016c39a5,BI_Urate_h0.09792_n460950,,BI_Urate_h009792_n460950_400469,1,,BI_Urate_h0.09792
biomarkers,30870,both_sexes,,irnt,Triglycerides,,,Biological samples > Assay results > Blood assays > Blood biochemistry,461140,228999,194702,"AFR,AMR,CSA,EAS,EUR,MID",6,6211,937,8415,2570,400639,1499,NA,NA,NA,NA,NA,NA,0.29571,0.58936,0.27094,0.11737,0.089395,0.31476,1.0336,1.0152,1.026,0.98889,1.654,0.99251,biomarkers-30870-both_sexes-irnt.tsv.bgz,biomarkers-30870-both_sexes-irnt.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/biomarkers-30870-both_sexes-irnt.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/biomarkers-30870-both_sexes-irnt.tsv.bgz.tbi,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/biomarkers-30870-both_sexes-irnt.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/biomarkers-30870-both_sexes-irnt.tsv.bgz.tbi,2024194969,2171401,6fa1506e80486b69b817763a802826bd,8e415c10ec2f28a712e689112f3ce995,BI_Triglycerides_h0.08940_n461140,,BI_Triglycerides_h008940_n461140_400639,1,,BI_Triglycerides_h0.08940
biomarkers,30620,both_sexes,,irnt,Alanine aminotransferase,,,Biological samples > Assay results > Blood assays > Blood biochemistry,461326,229118,194764,"AFR,AMR,CSA,EAS,EUR,MID",6,6214,937,8407,2570,400822,1499,NA,NA,NA,NA,NA,NA,0.39353,0,0.21917,0.1583,0.062796,0.2052,1.0244,0.68012,1.0258,1.0085,1.431,0.98781,biomarkers-30620-both_sexes-irnt.tsv.bgz,biomarkers-30620-both_sexes-irnt.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/biomarkers-30620-both_sexes-irnt.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/biomarkers-30620-both_sexes-irnt.tsv.bgz.tbi,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/biomarkers-30620-both_sexes-irnt.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/biomarkers-30620-both_sexes-irnt.tsv.bgz.tbi,2024082964,2171094,2b2cfe22aaeacb6599a472f07d75a741,bde0c8575e2faaf00858d933a612e253,BI_Alanine_aminotransferase_h0.06280_n461326,,BI_Alanine_aminotransferase_h006280_n461326_400822,1,,BI_Alanine_aminotransferase_h0.06280
biomarkers,30670,both_sexes,,irnt,Urea,,,Biological samples > Assay results > Blood assays > Blood biochemistry,461200,228983,194773,"AFR,AMR,CSA,EAS,EUR,MID",6,6213,938,8422,2569,400687,1497,NA,NA,NA,NA,NA,NA,0.15282,0,0.16291,0.13641,0.057758,0,1.0253,0.83309,1,1.0036,1.4206,0.76392,biomarkers-30670-both_sexes-irnt.tsv.bgz,biomarkers-30670-both_sexes-irnt.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/biomarkers-30670-both_sexes-irnt.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/biomarkers-30670-both_sexes-irnt.tsv.bgz.tbi,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/biomarkers-30670-both_sexes-irnt.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/biomarkers-30670-both_sexes-irnt.tsv.bgz.tbi,2024142260,2171030,64018cefdda3dcaae6058f37ca446f85,06fa1afee4cc475f870b6b1331189a88,BI_Urea_h0.05776_n461200,,BI_Urea_h005776_n461200_400687,1,,BI_Urea_h0.05776
biomarkers,30730,both_sexes,,irnt,Gamma glutamyltransferase,,,Biological samples > Assay results > Blood assays > Blood biochemistry,461270,229034,194788,"AFR,AMR,CSA,EAS,EUR,MID",6,6212,938,8422,2569,400751,1498,NA,NA,NA,NA,NA,NA,0.45392,0,0.31746,0.47534,0.11351,0.85398,1.0408,0.96134,1.031,1.03,1.6675,1.03,biomarkers-30730-both_sexes-irnt.tsv.bgz,biomarkers-30730-both_sexes-irnt.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/biomarkers-30730-both_sexes-irnt.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/biomarkers-30730-both_sexes-irnt.tsv.bgz.tbi,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/biomarkers-30730-both_sexes-irnt.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/biomarkers-30730-both_sexes-irnt.tsv.bgz.tbi,2023615208,2170905,c2cbbedcd0947c8235991050a0cd629e,4d3875e5de703b341e7a25793fce5252,BI_Gamma_glutamyltransferase_h0.11351_n461270,,BI_Gamma_glutamyltransferase_h011351_n461270_400751,1,,BI_Gamma_glutamyltransferase_h0.11351
biomarkers,30700,both_sexes,,irnt,Creatinine,,,Biological samples > Assay results > Blood assays > Blood biochemistry,461280,229028,194804,"AFR,AMR,CSA,EAS,EUR,MID",6,6212,937,8422,2571,400761,1498,NA,NA,NA,NA,NA,NA,0.26719,0,0.36044,0.13004,0.092683,0.071991,1.0098,0.61043,1.0333,1.013,1.6236,1.0203,biomarkers-30700-both_sexes-irnt.tsv.bgz,biomarkers-30700-both_sexes-irnt.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/biomarkers-30700-both_sexes-irnt.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/biomarkers-30700-both_sexes-irnt.tsv.bgz.tbi,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/biomarkers-30700-both_sexes-irnt.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/biomarkers-30700-both_sexes-irnt.tsv.bgz.tbi,2023145702,2170780,23700c587b153ee0bdac77fb05cc2a8f,90d013140df0b071840fc5ad38038904,BI_Creatinine_h0.09268_n461280,,BI_Creatinine_h009268_n461280_400761,1,,BI_Creatinine_h0.09268
