10ClassKind,10DepthInKind,icd10Code,icd10Chapter,icd10Title,11ClassKind,11DepthInKind,ICD-11 FoundationURI,Linearization (releaseURI),icd11Code,icd11Chapter,icd11Title,2020-09-15
category,2,M87.1,XIII,Osteonecrosis due to drugs,category,2,http://id.who.int/icd/entity/1168864722,http://id.who.int/icd/release/11/beta/mms/1168864722,FB81.2,15,Drug-induced osteonecrosis,
category,2,M87.2,XIII,Osteonecrosis due to previous trauma,category,2,http://id.who.int/icd/entity/822486319,http://id.who.int/icd/release/11/beta/mms/822486319,FB81.3,15,Osteonecrosis due to trauma,
category,2,M87.3,XIII,Other secondary osteonecrosis,category,3,http://id.who.int/icd/entity/1414391995,http://id.who.int/icd/release/11/beta/mms/570881596,1B12.40,01,Tuberculosis of bones or joints,
category,2,M87.8,XIII,Other osteonecrosis,category,2,http://id.who.int/icd/entity/536467755,http://id.who.int/icd/release/11/beta/mms/536467755/unspecified,FB81.Z,15,"Osteonecrosis, unspecified",
category,2,M87.9,XIII,"Osteonecrosis, unspecified",category,2,http://id.who.int/icd/entity/536467755,http://id.who.int/icd/release/11/beta/mms/536467755/unspecified,FB81.Z,15,"Osteonecrosis, unspecified",
category,1,M88,XIII,Paget disease of bone [osteitis deformans],category,2,http://id.who.int/icd/entity/1653656681,http://id.who.int/icd/release/11/beta/mms/1653656681/unspecified,FB85.Z,15,"Paget disease of bone, unspecified",
category,2,M88.0,XIII,Paget disease of skull,category,2,http://id.who.int/icd/entity/1852075002,http://id.who.int/icd/release/11/beta/mms/1653656681/unspecified,FB85.Z,15,"Paget disease of bone, unspecified",
category,2,M88.8,XIII,Paget disease of other bones,category,2,http://id.who.int/icd/entity/1653656681,http://id.who.int/icd/release/11/beta/mms/1653656681/unspecified,FB85.Z,15,"Paget disease of bone, unspecified",
category,2,M88.9,XIII,"Paget disease of bone, unspecified",category,2,http://id.who.int/icd/entity/1653656681,http://id.who.int/icd/release/11/beta/mms/1653656681/unspecified,FB85.Z,15,"Paget disease of bone, unspecified",
category,1,M89,XIII,Other disorders of bone,category,2,http://id.who.int/icd/entity/131793405,http://id.who.int/icd/release/11/beta/mms/131793405/unspecified,FB86.Z,15,"Disorders associated with bone growth, unspecified",
category,2,M89.0,XIII,Algoneurodystrophy,category,2,http://id.who.int/icd/entity/1922868089,http://id.who.int/icd/release/11/beta/mms/1922868089,FB56.5,15,Algoneurodystrophy,
category,2,M89.1,XIII,Epiphyseal arrest,category,2,http://id.who.int/icd/entity/399994605,http://id.who.int/icd/release/11/beta/mms/399994605,FB86.0,15,Epiphyseal arrest,
category,2,M89.2,XIII,Other disorders of bone development and growth,category,2,http://id.who.int/icd/entity/423232636,http://id.who.int/icd/release/11/beta/mms/131793405/unspecified,FB86.Z,15,"Disorders associated with bone growth, unspecified",
category,2,M89.3,XIII,Hypertrophy of bone,category,3,http://id.who.int/icd/entity/103936902,http://id.who.int/icd/release/11/beta/mms/103936902,FB86.11,15,Hypertrophy of bone,
category,2,M89.4,XIII,Other hypertrophic osteoarthropathy,category,3,http://id.who.int/icd/entity/218751696,http://id.who.int/icd/release/11/beta/mms/218751696,FB86.10,15,Hypertrophic osteoarthropathy,
category,2,M89.5,XIII,Osteolysis,category,2,http://id.who.int/icd/entity/278179208,http://id.who.int/icd/release/11/beta/mms/278179208,FB86.2,15,Osteolysis,
category,2,M89.6,XIII,Osteopathy after poliomyelitis,category,2,http://id.who.int/icd/entity/131793405,http://id.who.int/icd/release/11/beta/mms/131793405/unspecified,FB86.Z,15,"Disorders associated with bone growth, unspecified",
category,2,M89.8,XIII,Other specified disorders of bone,category,2,http://id.who.int/icd/entity/131793405,http://id.who.int/icd/release/11/beta/mms/131793405/unspecified,FB86.Z,15,"Disorders associated with bone growth, unspecified",
category,2,M89.9,XIII,"Disorder of bone, unspecified",category,2,http://id.who.int/icd/entity/131793405,http://id.who.int/icd/release/11/beta/mms/131793405/unspecified,FB86.Z,15,"Disorders associated with bone growth, unspecified",
category,1,M90,XIII,Osteopathies in diseases classified elsewhere,category,1,http://id.who.int/icd/entity/563970597,http://id.who.int/icd/release/11/beta/mms/1523445293/unspecified,FB8Z,15,"Osteopathies or chondropathies, unspecified",
category,2,M90.0,XIII,Tuberculosis of bone,category,3,http://id.who.int/icd/entity/570881596,http://id.who.int/icd/release/11/beta/mms/570881596,1B12.40,01,Tuberculosis of bones or joints,
category,2,M90.1,XIII,Periostitis in other infectious diseases classified elsewhere,category,1,http://id.who.int/icd/entity/1858611105,http://id.who.int/icd/release/11/beta/mms/1523445293/unspecified,FB8Z,15,"Osteopathies or chondropathies, unspecified",
category,2,M90.2,XIII,Osteopathy in other infectious diseases classified elsewhere,category,1,http://id.who.int/icd/entity/563970597,http://id.who.int/icd/release/11/beta/mms/1523445293/unspecified,FB8Z,15,"Osteopathies or chondropathies, unspecified",
category,2,M90.3,XIII,Osteonecrosis in caisson disease,category,1,http://id.who.int/icd/entity/563970597,http://id.who.int/icd/release/11/beta/mms/1523445293/unspecified,FB8Z,15,"Osteopathies or chondropathies, unspecified",
category,2,M90.4,XIII,Osteonecrosis due to haemoglobinopathy,category,2,http://id.who.int/icd/entity/213920096,http://id.who.int/icd/release/11/beta/mms/213920096,FB81.4,15,Osteonecrosis due to haemoglobinopathy,
category,2,M90.5,XIII,Osteonecrosis in other diseases classified elsewhere,category,3,http://id.who.int/icd/entity/1414391995,http://id.who.int/icd/release/11/beta/mms/570881596,1B12.40,01,Tuberculosis of bones or joints,
category,2,M90.6,XIII,Osteitis deformans in neoplastic disease,category,2,http://id.who.int/icd/entity/489075765,http://id.who.int/icd/release/11/beta/mms/489075765,FB85.1,15,Paget disease of bone in neoplastic disease,
category,2,M90.7,XIII,Fracture of bone in neoplastic disease,category,1,http://id.who.int/icd/entity/2020440481,http://id.who.int/icd/release/11/beta/mms/1523445293/unspecified,FB8Z,15,"Osteopathies or chondropathies, unspecified",
category,2,M90.8,XIII,Osteopathy in other diseases classified elsewhere,category,1,http://id.who.int/icd/entity/563970597,http://id.who.int/icd/release/11/beta/mms/1523445293/unspecified,FB8Z,15,"Osteopathies or chondropathies, unspecified",
block,2,M91-M94,XIII,Chondropathies,category,2,http://id.who.int/icd/entity/504298187,http://id.who.int/icd/release/11/beta/mms/504298187/unspecified,FB82.Z,15,"Chondropathies, unspecified",
category,1,M91,XIII,Juvenile osteochondrosis of hip and pelvis,category,2,http://id.who.int/icd/entity/242668079,http://id.who.int/icd/release/11/beta/mms/1446309782,FB82.1,15,Osteochondrosis or osteochondritis dissecans,
category,2,M91.0,XIII,Juvenile osteochondrosis of pelvis,category,2,http://id.who.int/icd/entity/393945780,http://id.who.int/icd/release/11/beta/mms/1446309782,FB82.1,15,Osteochondrosis or osteochondritis dissecans,
category,2,M91.1,XIII,Juvenile osteochondrosis of head of femur [Legg-Calvé-Perthes],category,2,http://id.who.int/icd/entity/242668079,http://id.who.int/icd/release/11/beta/mms/1446309782,FB82.1,15,Osteochondrosis or osteochondritis dissecans,
category,2,M91.2,XIII,Coxa plana,category,2,http://id.who.int/icd/entity/242668079,http://id.who.int/icd/release/11/beta/mms/1446309782,FB82.1,15,Osteochondrosis or osteochondritis dissecans,
category,2,M91.3,XIII,Pseudocoxalgia,category,2,http://id.who.int/icd/entity/242668079,http://id.who.int/icd/release/11/beta/mms/1446309782,FB82.1,15,Osteochondrosis or osteochondritis dissecans,
category,2,M91.8,XIII,Other juvenile osteochondrosis of hip and pelvis,category,2,http://id.who.int/icd/entity/242668079,http://id.who.int/icd/release/11/beta/mms/1446309782,FB82.1,15,Osteochondrosis or osteochondritis dissecans,
category,2,M91.9,XIII,"Juvenile osteochondrosis of hip and pelvis, unspecified",category,2,http://id.who.int/icd/entity/242668079,http://id.who.int/icd/release/11/beta/mms/1446309782,FB82.1,15,Osteochondrosis or osteochondritis dissecans,
category,1,M92,XIII,Other juvenile osteochondrosis,category,2,http://id.who.int/icd/entity/242668079,http://id.who.int/icd/release/11/beta/mms/1446309782,FB82.1,15,Osteochondrosis or osteochondritis dissecans,
category,2,M92.0,XIII,Juvenile osteochondrosis of humerus,category,2,http://id.who.int/icd/entity/385647244,http://id.who.int/icd/release/11/beta/mms/1446309782,FB82.1,15,Osteochondrosis or osteochondritis dissecans,
category,2,M92.1,XIII,Juvenile osteochondrosis of radius and ulna,category,2,http://id.who.int/icd/entity/242668079,http://id.who.int/icd/release/11/beta/mms/1446309782,FB82.1,15,Osteochondrosis or osteochondritis dissecans,
category,2,M92.2,XIII,Juvenile osteochondrosis of hand,category,2,http://id.who.int/icd/entity/242668079,http://id.who.int/icd/release/11/beta/mms/1446309782,FB82.1,15,Osteochondrosis or osteochondritis dissecans,
category,2,M92.3,XIII,Other juvenile osteochondrosis of upper limb,category,2,http://id.who.int/icd/entity/1649529461,http://id.who.int/icd/release/11/beta/mms/1446309782,FB82.1,15,Osteochondrosis or osteochondritis dissecans,
category,2,M92.4,XIII,Juvenile osteochondrosis of patella,category,2,http://id.who.int/icd/entity/297746913,http://id.who.int/icd/release/11/beta/mms/1446309782,FB82.1,15,Osteochondrosis or osteochondritis dissecans,
category,2,M92.5,XIII,Juvenile osteochondrosis of tibia and fibula,category,2,http://id.who.int/icd/entity/242668079,http://id.who.int/icd/release/11/beta/mms/1446309782,FB82.1,15,Osteochondrosis or osteochondritis dissecans,
category,2,M92.6,XIII,Juvenile osteochondrosis of tarsus,category,2,http://id.who.int/icd/entity/5889162,http://id.who.int/icd/release/11/beta/mms/1446309782,FB82.1,15,Osteochondrosis or osteochondritis dissecans,
category,2,M92.7,XIII,Juvenile osteochondrosis of metatarsus,category,2,http://id.who.int/icd/entity/242668079,http://id.who.int/icd/release/11/beta/mms/1446309782,FB82.1,15,Osteochondrosis or osteochondritis dissecans,
category,2,M92.8,XIII,Other specified juvenile osteochondrosis,category,2,http://id.who.int/icd/entity/242668079,http://id.who.int/icd/release/11/beta/mms/1446309782,FB82.1,15,Osteochondrosis or osteochondritis dissecans,
category,2,M92.9,XIII,"Juvenile osteochondrosis, unspecified",category,2,http://id.who.int/icd/entity/242668079,http://id.who.int/icd/release/11/beta/mms/1446309782,FB82.1,15,Osteochondrosis or osteochondritis dissecans,
category,1,M93,XIII,Other osteochondropathies,category,2,http://id.who.int/icd/entity/1333744217,http://id.who.int/icd/release/11/beta/mms/504298187/unspecified,FB82.Z,15,"Chondropathies, unspecified",
category,2,M93.0,XIII,Slipped upper femoral epiphysis (nontraumatic),category,2,http://id.who.int/icd/entity/168053259,http://id.who.int/icd/release/11/beta/mms/168053259,FB82.2,15,Slipped upper femoral epiphysis,
category,2,M93.1,XIII,Kienböck disease of adults,category,2,http://id.who.int/icd/entity/1867483039,http://id.who.int/icd/release/11/beta/mms/551598148,FB81.0,15,Idiopathic aseptic osteonecrosis,
category,2,M93.2,XIII,Osteochondritis dissecans,category,2,http://id.who.int/icd/entity/1446309782,http://id.who.int/icd/release/11/beta/mms/1446309782,FB82.1,15,Osteochondrosis or osteochondritis dissecans,
category,2,M93.8,XIII,Other specified osteochondropathies,category,2,http://id.who.int/icd/entity/1333744217,http://id.who.int/icd/release/11/beta/mms/504298187/unspecified,FB82.Z,15,"Chondropathies, unspecified",
category,2,M93.9,XIII,"Osteochondropathy, unspecified",category,2,http://id.who.int/icd/entity/1333744217,http://id.who.int/icd/release/11/beta/mms/504298187/unspecified,FB82.Z,15,"Chondropathies, unspecified",
category,1,M94,XIII,Other disorders of cartilage,category,2,http://id.who.int/icd/entity/1016185293,http://id.who.int/icd/release/11/beta/mms/504298187/unspecified,FB82.Z,15,"Chondropathies, unspecified",
category,2,M94.0,XIII,Chondrocostal junction syndrome [Tietze],category,2,http://id.who.int/icd/entity/504298187,http://id.who.int/icd/release/11/beta/mms/504298187/unspecified,FB82.Z,15,"Chondropathies, unspecified",
category,2,M94.1,XIII,Relapsing polychondritis,category,2,http://id.who.int/icd/entity/1412888287,http://id.who.int/icd/release/11/beta/mms/1412888287,FB82.3,15,Relapsing polychondritis,
category,2,M94.2,XIII,Chondromalacia,category,3,http://id.who.int/icd/entity/547071520,http://id.who.int/icd/release/11/beta/mms/547071520/unspecified,FB82.0Z,15,"Chondromalacia, unspecified",
category,2,M94.3,XIII,Chondrolysis,category,2,http://id.who.int/icd/entity/504298187,http://id.who.int/icd/release/11/beta/mms/504298187/unspecified,FB82.Z,15,"Chondropathies, unspecified",
category,2,M94.8,XIII,Other specified disorders of cartilage,category,2,http://id.who.int/icd/entity/1016185293,http://id.who.int/icd/release/11/beta/mms/504298187/unspecified,FB82.Z,15,"Chondropathies, unspecified",
category,2,M94.9,XIII,"Disorder of cartilage, unspecified",category,2,http://id.who.int/icd/entity/1016185293,http://id.who.int/icd/release/11/beta/mms/504298187/unspecified,FB82.Z,15,"Chondropathies, unspecified",
block,1,M95-M99,XIII,Other disorders of the musculoskeletal system and connective tissue,category,1,http://id.who.int/icd/entity/1507462233,http://id.who.int/icd/release/11/beta/mms/1507462233,FC00,15,"Certain specified acquired deformities of musculoskeletal system or connective tissue, not elsewhere classified",
category,1,M95,XIII,Other acquired deformities of musculoskeletal system and connective tissue,category,1,http://id.who.int/icd/entity/1507462233,http://id.who.int/icd/release/11/beta/mms/1507462233,FC00,15,"Certain specified acquired deformities of musculoskeletal system or connective tissue, not elsewhere classified",
category,2,M95.0,XIII,Acquired deformity of nose,category,2,http://id.who.int/icd/entity/763753418,http://id.who.int/icd/release/11/beta/mms/763753418,FC00.0,15,Acquired deformity of nose,
category,2,M95.1,XIII,Cauliflower ear,category,2,http://id.who.int/icd/entity/1221475936,http://id.who.int/icd/release/11/beta/mms/1221475936,AA41.0,10,Cauliflower ear,
category,2,M95.2,XIII,Other acquired deformity of head,category,1,http://id.who.int/icd/entity/1013149345,http://id.who.int/icd/release/11/beta/mms/1507462233,FC00&XA20Q1,15,"Certain specified acquired deformities of musculoskeletal system or connective tissue, not elsewhere classified / Head",
category,2,M95.3,XIII,Acquired deformity of neck,category,2,http://id.who.int/icd/entity/1495835445,http://id.who.int/icd/release/11/beta/mms/1495835445,FC00.1,15,Acquired deformity of neck,
category,2,M95.4,XIII,Acquired deformity of chest and rib,category,2,http://id.who.int/icd/entity/717631649,http://id.who.int/icd/release/11/beta/mms/717631649,FC00.2,15,Acquired deformity of chest or rib,
category,2,M95.5,XIII,Acquired deformity of pelvis,category,2,http://id.who.int/icd/entity/1334705461,http://id.who.int/icd/release/11/beta/mms/1334705461,FC00.3,15,Acquired deformity of pelvis,
category,2,M95.8,XIII,Other specified acquired deformities of musculoskeletal system,category,1,http://id.who.int/icd/entity/1507462233,http://id.who.int/icd/release/11/beta/mms/1507462233,FC00,15,"Certain specified acquired deformities of musculoskeletal system or connective tissue, not elsewhere classified",
category,2,M95.9,XIII,"Acquired deformity of musculoskeletal system, unspecified",category,1,http://id.who.int/icd/entity/1507462233,http://id.who.int/icd/release/11/beta/mms/1507462233,FC00,15,"Certain specified acquired deformities of musculoskeletal system or connective tissue, not elsewhere classified",
category,1,M96,XIII,"Postprocedural musculoskeletal disorders, not elsewhere classified",category,1,http://id.who.int/icd/entity/762797224,http://id.who.int/icd/release/11/beta/mms/762797224,FC01,15,Postprocedural disorders of the musculoskeletal system,
category,2,M96.0,XIII,Pseudarthrosis after fusion or arthrodesis,category,2,http://id.who.int/icd/entity/738350070,http://id.who.int/icd/release/11/beta/mms/738350070,FC01.0,15,Pseudarthrosis after fusion or arthrodesis,
category,2,M96.1,XIII,"Postlaminectomy syndrome, not elsewhere classified",category,2,http://id.who.int/icd/entity/1229561440,http://id.who.int/icd/release/11/beta/mms/1229561440,FC01.1,15,"Postlaminectomy syndrome, not elsewhere classified",
category,2,M96.2,XIII,Postradiation kyphosis,category,2,http://id.who.int/icd/entity/1038405279,http://id.who.int/icd/release/11/beta/mms/1038405279,FC01.2,15,Post radiation kyphosis,
category,2,M96.3,XIII,Postlaminectomy kyphosis,category,2,http://id.who.int/icd/entity/1487864587,http://id.who.int/icd/release/11/beta/mms/1487864587,FC01.3,15,Postlaminectomy kyphosis,
category,2,M96.4,XIII,Postsurgical lordosis,category,2,http://id.who.int/icd/entity/725717151,http://id.who.int/icd/release/11/beta/mms/725717151,FC01.4,15,Postsurgical lordosis,
category,2,M96.5,XIII,Postradiation scoliosis,category,2,http://id.who.int/icd/entity/1309302027,http://id.who.int/icd/release/11/beta/mms/1309302027,FC01.5,15,Post radiation scoliosis,
category,2,M96.6,XIII,"Fracture of bone following insertion of orthopaedic implant, joint prosthesis, or bone plate",category,2,http://id.who.int/icd/entity/984026612,http://id.who.int/icd/release/11/beta/mms/984026612,FC01.6,15,"Fracture of bone following insertion of orthopaedic implant, joint prosthesis, or bone plate",
category,2,M96.8,XIII,Other postprocedural musculoskeletal disorders,category,1,http://id.who.int/icd/entity/762797224,http://id.who.int/icd/release/11/beta/mms/762797224,FC01,15,Postprocedural disorders of the musculoskeletal system,
category,2,M96.9,XIII,"Postprocedural musculoskeletal disorder, unspecified",category,1,http://id.who.int/icd/entity/762797224,http://id.who.int/icd/release/11/beta/mms/762797224,FC01,15,Postprocedural disorders of the musculoskeletal system,
category,1,M99,XIII,"Biomechanical lesions, not elsewhere classified",category,2,http://id.who.int/icd/entity/1344162278,http://id.who.int/icd/release/11/beta/mms/1344162278/unspecified,ME93.Z,21,"Biomechanical lesions, unspecified",
category,2,M99.0,XIII,Segmental and somatic dysfunction,category,2,http://id.who.int/icd/entity/1652981832,http://id.who.int/icd/release/11/beta/mms/1652981832,ME93.0,21,Segmental and somatic dysfunction,
category,2,M99.1,XIII,Subluxation complex (vertebral),category,2,http://id.who.int/icd/entity/130895326,http://id.who.int/icd/release/11/beta/mms/1344162278/unspecified,ME93.Z,21,"Biomechanical lesions, unspecified",
category,2,M99.2,XIII,Subluxation stenosis of neural canal,category,2,http://id.who.int/icd/entity/1935678755,http://id.who.int/icd/release/11/beta/mms/1935678755,ME93.1,21,Subluxation stenosis of neural canal,
category,2,M99.3,XIII,Osseous stenosis of neural canal,category,2,http://id.who.int/icd/entity/371970231,http://id.who.int/icd/release/11/beta/mms/371970231,ME93.2,21,Osseous stenosis of neural canal,
category,2,M99.4,XIII,Connective tissue stenosis of neural canal,category,2,http://id.who.int/icd/entity/1707426595,http://id.who.int/icd/release/11/beta/mms/1707426595,ME93.3,21,Connective tissue stenosis of neural canal,
category,2,M99.5,XIII,Intervertebral disc stenosis of neural canal,category,3,http://id.who.int/icd/entity/9342647,http://id.who.int/icd/release/11/beta/mms/9342647/unspecified,ME93.4Z,21,"Intervertebral disc stenosis of neural canal, unspecified",
category,2,M99.6,XIII,Osseous and subluxation stenosis of intervertebral foramina,category,2,http://id.who.int/icd/entity/1948507722,http://id.who.int/icd/release/11/beta/mms/1948507722,ME93.5,21,Osseous and subluxation stenosis of intervertebral foramina,
category,2,M99.7,XIII,Connective tissue and disc stenosis of intervertebral foramina,category,2,http://id.who.int/icd/entity/292033500,http://id.who.int/icd/release/11/beta/mms/292033500,ME93.6,21,Connective tissue and disc stenosis of intervertebral foramina,
category,2,M99.8,XIII,Other biomechanical lesions,category,2,http://id.who.int/icd/entity/1344162278,http://id.who.int/icd/release/11/beta/mms/1344162278/unspecified,ME93.Z,21,"Biomechanical lesions, unspecified",
category,2,M99.9,XIII,"Biomechanical lesion, unspecified",category,2,http://id.who.int/icd/entity/1344162278,http://id.who.int/icd/release/11/beta/mms/1344162278/unspecified,ME93.Z,21,"Biomechanical lesions, unspecified",
chapter,1,XIV,XIV,Diseases of the genitourinary system,category,1,http://id.who.int/icd/entity/30659757,http://id.who.int/icd/release/11/beta/mms/30659757/unspecified,GC8Z,16,"Diseases of the genitourinary system, unspecified",
block,1,N00-N08,XIV,Glomerular diseases,category,1,http://id.who.int/icd/entity/658360080,http://id.who.int/icd/release/11/beta/mms/658360080/unspecified,GB4Z,16,"Glomerular diseases, unspecified",
category,1,N00,XIV,Acute nephritic syndrome,category,1,http://id.who.int/icd/entity/1783829886,http://id.who.int/icd/release/11/beta/mms/1783829886,GB40,16,Nephritic syndrome,
modifiedcategory,2,N00.0,XIV,Acute nephritic syndrome : minor glomerular abnormality,category,1,http://id.who.int/icd/entity/1783829886,http://id.who.int/icd/release/11/beta/mms/1783829886,GB40,16,Nephritic syndrome,
modifiedcategory,2,N00.1,XIV,Acute nephritic syndrome : focal and segmental glomerular lesions,category,1,http://id.who.int/icd/entity/1783829886,http://id.who.int/icd/release/11/beta/mms/1783829886,GB40,16,Nephritic syndrome,
modifiedcategory,2,N00.2,XIV,Acute nephritic syndrome : diffuse membranous glomerulonephritis,category,1,http://id.who.int/icd/entity/1290243376,http://id.who.int/icd/release/11/beta/mms/1039550850/unspecified,MF8Z,21,"Clinical findings in specimens from the urinary system, unspecified",
modifiedcategory,2,N00.3,XIV,Acute nephritic syndrome : diffuse mesangial proliferative glomerulonephritis,category,1,http://id.who.int/icd/entity/1783829886,http://id.who.int/icd/release/11/beta/mms/1783829886,GB40,16,Nephritic syndrome,
modifiedcategory,2,N00.4,XIV,Acute nephritic syndrome : diffuse endocapillary proliferative glomerulonephritis,category,1,http://id.who.int/icd/entity/1932151457,http://id.who.int/icd/release/11/beta/mms/1783829886,GB40,16,Nephritic syndrome,
modifiedcategory,2,N00.5,XIV,Acute nephritic syndrome : diffuse mesangiocapillary glomerulonephritis,category,1,http://id.who.int/icd/entity/1932151457,http://id.who.int/icd/release/11/beta/mms/1783829886,GB40,16,Nephritic syndrome,
modifiedcategory,2,N00.6,XIV,Acute nephritic syndrome : dense deposit disease,category,1,http://id.who.int/icd/entity/1932151457,http://id.who.int/icd/release/11/beta/mms/1783829886,GB40,16,Nephritic syndrome,
modifiedcategory,2,N00.7,XIV,Acute nephritic syndrome : diffuse crescentic glomerulonephritis,category,1,http://id.who.int/icd/entity/1783829886,http://id.who.int/icd/release/11/beta/mms/1783829886,GB40,16,Nephritic syndrome,
modifiedcategory,2,N00.8,XIV,Acute nephritic syndrome : other,category,1,http://id.who.int/icd/entity/1039550850,http://id.who.int/icd/release/11/beta/mms/1039550850/unspecified,MF8Z,21,"Clinical findings in specimens from the urinary system, unspecified",
modifiedcategory,2,N00.9,XIV,Acute nephritic syndrome : unspecified,category,1,http://id.who.int/icd/entity/1783829886,http://id.who.int/icd/release/11/beta/mms/1783829886,GB40,16,Nephritic syndrome,
category,1,N01,XIV,Rapidly progressive nephritic syndrome,category,1,http://id.who.int/icd/entity/1783829886,http://id.who.int/icd/release/11/beta/mms/1783829886,GB40,16,Nephritic syndrome,
modifiedcategory,2,N01.0,XIV,Rapidly progressive nephritic syndrome : minor glomerular abnormality,category,1,http://id.who.int/icd/entity/1783829886,http://id.who.int/icd/release/11/beta/mms/1783829886,GB40,16,Nephritic syndrome,
modifiedcategory,2,N01.1,XIV,Rapidly progressive nephritic syndrome : focal and segmental glomerular lesions,category,1,http://id.who.int/icd/entity/1783829886,http://id.who.int/icd/release/11/beta/mms/1783829886,GB40,16,Nephritic syndrome,
modifiedcategory,2,N01.2,XIV,Rapidly progressive nephritic syndrome : diffuse membranous glomerulonephritis,category,1,http://id.who.int/icd/entity/1290243376,http://id.who.int/icd/release/11/beta/mms/1039550850/unspecified,MF8Z,21,"Clinical findings in specimens from the urinary system, unspecified",
modifiedcategory,2,N01.3,XIV,Rapidly progressive nephritic syndrome : diffuse mesangial proliferative glomerulonephritis,category,1,http://id.who.int/icd/entity/1783829886,http://id.who.int/icd/release/11/beta/mms/1783829886,GB40,16,Nephritic syndrome,
modifiedcategory,2,N01.4,XIV,Rapidly progressive nephritic syndrome : diffuse endocapillary proliferative glomerulonephritis,category,1,http://id.who.int/icd/entity/1783829886,http://id.who.int/icd/release/11/beta/mms/1783829886,GB40,16,Nephritic syndrome,
modifiedcategory,2,N01.5,XIV,Rapidly progressive nephritic syndrome : diffuse mesangiocapillary glomerulonephritis,category,1,http://id.who.int/icd/entity/1783829886,http://id.who.int/icd/release/11/beta/mms/1783829886,GB40,16,Nephritic syndrome,
modifiedcategory,2,N01.6,XIV,Rapidly progressive nephritic syndrome : dense deposit disease,category,1,http://id.who.int/icd/entity/1783829886,http://id.who.int/icd/release/11/beta/mms/1783829886,GB40,16,Nephritic syndrome,
modifiedcategory,2,N01.7,XIV,Rapidly progressive nephritic syndrome : diffuse crescentic glomerulonephritis,category,1,http://id.who.int/icd/entity/1783829886,http://id.who.int/icd/release/11/beta/mms/1783829886,GB40,16,Nephritic syndrome,
modifiedcategory,2,N01.8,XIV,Rapidly progressive nephritic syndrome : other,category,1,http://id.who.int/icd/entity/1039550850,http://id.who.int/icd/release/11/beta/mms/1039550850/unspecified,MF8Z,21,"Clinical findings in specimens from the urinary system, unspecified",
modifiedcategory,2,N01.9,XIV,Rapidly progressive nephritic syndrome : unspecified,category,1,http://id.who.int/icd/entity/1783829886,http://id.who.int/icd/release/11/beta/mms/1783829886,GB40,16,Nephritic syndrome,
category,1,N02,XIV,Recurrent and persistent haematuria,category,1,http://id.who.int/icd/entity/1345372703,http://id.who.int/icd/release/11/beta/mms/658360080/unspecified,GB4Z,16,"Glomerular diseases, unspecified",
modifiedcategory,2,N02.0,XIV,Recurrent and persistent haematuria : minor glomerular abnormality,category,1,http://id.who.int/icd/entity/1345372703,http://id.who.int/icd/release/11/beta/mms/658360080/unspecified,GB4Z,16,"Glomerular diseases, unspecified",
modifiedcategory,2,N02.1,XIV,Recurrent and persistent haematuria : focal and segmental glomerular lesions,category,1,http://id.who.int/icd/entity/1345372703,http://id.who.int/icd/release/11/beta/mms/658360080/unspecified,GB4Z,16,"Glomerular diseases, unspecified",
modifiedcategory,2,N02.2,XIV,Recurrent and persistent haematuria : diffuse membranous glomerulonephritis,category,1,http://id.who.int/icd/entity/1345372703,http://id.who.int/icd/release/11/beta/mms/658360080/unspecified,GB4Z,16,"Glomerular diseases, unspecified",
modifiedcategory,2,N02.3,XIV,Recurrent and persistent haematuria : diffuse mesangial proliferative glomerulonephritis,category,1,http://id.who.int/icd/entity/1345372703,http://id.who.int/icd/release/11/beta/mms/658360080/unspecified,GB4Z,16,"Glomerular diseases, unspecified",
modifiedcategory,2,N02.4,XIV,Recurrent and persistent haematuria : diffuse endocapillary proliferative glomerulonephritis,category,1,http://id.who.int/icd/entity/1345372703,http://id.who.int/icd/release/11/beta/mms/658360080/unspecified,GB4Z,16,"Glomerular diseases, unspecified",
modifiedcategory,2,N02.5,XIV,Recurrent and persistent haematuria : diffuse mesangiocapillary glomerulonephritis,category,1,http://id.who.int/icd/entity/1345372703,http://id.who.int/icd/release/11/beta/mms/658360080/unspecified,GB4Z,16,"Glomerular diseases, unspecified",
modifiedcategory,2,N02.6,XIV,Recurrent and persistent haematuria : dense deposit disease,category,1,http://id.who.int/icd/entity/1345372703,http://id.who.int/icd/release/11/beta/mms/658360080/unspecified,GB4Z,16,"Glomerular diseases, unspecified",
modifiedcategory,2,N02.7,XIV,Recurrent and persistent haematuria : diffuse crescentic glomerulonephritis,category,1,http://id.who.int/icd/entity/1345372703,http://id.who.int/icd/release/11/beta/mms/658360080/unspecified,GB4Z,16,"Glomerular diseases, unspecified",
modifiedcategory,2,N02.8,XIV,Recurrent and persistent haematuria : other,category,1,http://id.who.int/icd/entity/58330693,http://id.who.int/icd/release/11/beta/mms/1039550850/unspecified,MF8Z,21,"Clinical findings in specimens from the urinary system, unspecified",
modifiedcategory,2,N02.9,XIV,Recurrent and persistent haematuria : unspecified,category,1,http://id.who.int/icd/entity/30371100,http://id.who.int/icd/release/11/beta/mms/1039550850/unspecified,MF8Z,21,"Clinical findings in specimens from the urinary system, unspecified",
category,1,N03,XIV,Chronic nephritic syndrome,category,1,http://id.who.int/icd/entity/1783829886,http://id.who.int/icd/release/11/beta/mms/1783829886,GB40,16,Nephritic syndrome,
