trait_type,phenocode,pheno_sex,coding,modifier,description,description_more,coding_description,category,aws_link_tabix,n_cases_full_cohort_both_sexes,n_cases_full_cohort_females,n_cases_full_cohort_males,pops,num_pops,n_cases_AFR,n_cases_AMR,n_cases_CSA,n_cases_EAS,n_cases_EUR,n_cases_MID,n_controls_AFR,n_controls_AMR,n_controls_CSA,n_controls_EAS,n_controls_EUR,n_controls_MID,saige_heritability_AFR,saige_heritability_AMR,saige_heritability_CSA,saige_heritability_EAS,saige_heritability_EUR,saige_heritability_MID,lambda_gc_AFR,lambda_gc_AMR,lambda_gc_CSA,lambda_gc_EAS,lambda_gc_EUR.x,lambda_gc_MID,filename,filename_tabix,aws_link,wget,wget_tabix,size_in_bytes,size_in_bytes_tabix,md5_hex,md5_hex_tabix,phenocode_annotate_lst,ICD10_code,to_remove,new_pheno_annot,lambda_gc_EUR.y,phenotype_qc_EUR,pops_pass_qc,sldsc_25bin_h2_observed_EUR,ICD10_code_new,to_remove_dups
categorical,22133,both_sexes,22133,,Doctor diagnosed sarcoidosis,"User asked ""Has a doctor ever told you that you have had any of the conditions below?"" ""sarcoidosis"" was one of the options listed.",,Online follow-up > Work environment > Medical information,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-22133-both_sexes-22133.tsv.bgz.tbi,509,278,231,EUR,1,,,,,456,,,,,,105785,,,,,,0.13412,,,,,,1.026,,categorical-22133-both_sexes-22133.tsv.bgz,categorical-22133-both_sexes-22133.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-22133-both_sexes-22133.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-22133-both_sexes-22133.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-22133-both_sexes-22133.tsv.bgz.tbi,528273072,1751333,1e64d9c09d1f537519fbbd5d45e6fe02,797d43ea8957eac6ab283a34808ce3d0,CA_Medical_information_h0.13412_n509,Z63.71,0,CA_Sarcoidosis_h0.13412,1.02,h2_z_insignificant,,0.0243,not_found,1
categorical,22137,both_sexes,22137,,Doctor diagnosed tuberculosis,"User asked ""Has a doctor ever told you that you have had any of the conditions below?"" ""tuberculosis"" was one of the options listed.",,Online follow-up > Work environment > Medical information,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-22137-both_sexes-22137.tsv.bgz.tbi,643,351,292,EUR,1,,,,,562,,,,,,105679,,,,,,0.14428,,,,,,0.98486,,categorical-22137-both_sexes-22137.tsv.bgz,categorical-22137-both_sexes-22137.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-22137-both_sexes-22137.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-22137-both_sexes-22137.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-22137-both_sexes-22137.tsv.bgz.tbi,531096307,1751459,270ae9658e6f8124483fe3c6f00e8eea,06a0f4e9fcc430a5277a4aca74cc1acc,CA_Medical_information_h0.14428_n643,Z63.71,0,CA_Tuberculosis_h0.14428,0.999,h2_z_insignificant,,-0.0151,not_found,1
categorical,22127,both_sexes,22127,,Doctor diagnosed asthma,"User asked ""Has a doctor ever told you that you have had any of the conditions below?"" ""asthma"" was one of the options listed.",,Online follow-up > Work environment > Medical information,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-22127-both_sexes-22127.tsv.bgz.tbi,15035,8705,6330,"AFR,CSA,EUR",3,81,,115,,13511,,446,,687,,92730,,0.0754,,0.0449,,0.064957,,0.93222,,0.97832,,0.98602,,categorical-22127-both_sexes-22127.tsv.bgz,categorical-22127-both_sexes-22127.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-22127-both_sexes-22127.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-22127-both_sexes-22127.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-22127-both_sexes-22127.tsv.bgz.tbi,1582183514,2048353,fceca10140ca7f55e8ed87fc4ca23938,279c687bb28437b64fbaa788af8bb217,CA_Medical_information_h0.06496_n15035,M10.0,0,CA_asthma_h0.06496,0.996,not_EUR_plus_1,,0.0683,not_found,1
categorical,22129,both_sexes,22129,,Doctor diagnosed chronic bronchitis,"User asked ""Has a doctor ever told you that you have had any of the conditions below?"" ""chronic bronchitis"" was one of the options listed.",,Online follow-up > Work environment > Medical information,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-22129-both_sexes-22129.tsv.bgz.tbi,1338,760,578,EUR,1,,,,,1211,,,,,,105030,,,,,,0.07428,,,,,,1.0375,,categorical-22129-both_sexes-22129.tsv.bgz,categorical-22129-both_sexes-22129.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-22129-both_sexes-22129.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-22129-both_sexes-22129.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-22129-both_sexes-22129.tsv.bgz.tbi,538152404,1751879,24d980884ac76f5182cee9511bbd1ebe,b7e69e41d237a367714e1935cacfef76,CA_Medical_information_h0.07428_n1338,Z63.71,0,CA_chronic_bronchitis_h0.07428,1.03,h2_z_insignificant,,0.0057,not_found,1
categorical,12253,both_sexes,6,,DXA measuring method,.,Not performed - equipment failure,UK Biobank Assessment Centre > Imaging > DXA assessment,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-12253-both_sexes-6.tsv.bgz.tbi,759,392,367,EUR,1,,,,,688,,,,,,36664,,,,,,0.10497,,,,,,1.0082,,categorical-12253-both_sexes-6.tsv.bgz,categorical-12253-both_sexes-6.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-12253-both_sexes-6.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-12253-both_sexes-6.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-12253-both_sexes-6.tsv.bgz.tbi,524022947,1750500,ebc47c4bf505d0955e034ec581839f72,e7791d47c843a847aa965d1c7bd8e2b2,CA_DXA_assessment_h0.10497_n759,,0,CA_DXA_assessment_h0.10497,1.04,h2_z_insignificant,,0.0083,not_found,1
categorical,2443,both_sexes,2443,,Diabetes diagnosed by doctor,"ACE touchscreen question ""Has a doctor ever told you that you have diabetes?"" If the participant activated the Help button they were shown the message:     If you are unsure if you have been told you had diabetes, select Do not know and you will be asked about this by an interviewer later during this visit.",,UK Biobank Assessment Centre > Touchscreen > Health and medical history > Medical conditions,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-2443-both_sexes-2443.tsv.bgz.tbi,25255,9874,15381,"AFR,CSA,EAS,EUR,MID",5,777,,1554,159,20294,175,5734,,7009,2444,399083,1371,0.0257,,0.0463,0.0885,0.12336,0.0486,0.97877,,0.98487,1.0319,1.1438,0.98621,categorical-2443-both_sexes-2443.tsv.bgz,categorical-2443-both_sexes-2443.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-2443-both_sexes-2443.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-2443-both_sexes-2443.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-2443-both_sexes-2443.tsv.bgz.tbi,2195229534,2202710,47460777e54cea5ab5801b60d97d84db,af4ce071d70f0001bbdc88507a8fd6ee,CA_Diabetes_diagnosed_h0.12336_n25255,E23.2,0,CA_Diabetes_diagnosed_h0.12336,1.15,PASS,"CSA,EUR",0.0439,E10_E11,1
categorical,3159,both_sexes,3159,,Smoked cigarette or pipe within last hour,Participants were asked whether they had smoked a cigarette or pipe within the hour prior to doing the spirometry test,,UK Biobank Assessment Centre > Physical measures > Spirometry,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-3159-both_sexes-3159.tsv.bgz.tbi,5867,2506,3361,"AFR,CSA,EUR,MID",4,81,,96,,4992,50,676,,690,,33710,205,0.0759,,0.0525,,0.070758,0.10481,0.95316,,0.97114,,0.95708,0.98867,categorical-3159-both_sexes-3159.tsv.bgz,categorical-3159-both_sexes-3159.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-3159-both_sexes-3159.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-3159-both_sexes-3159.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-3159-both_sexes-3159.tsv.bgz.tbi,1804295002,2116759,26b3d5017effd88cfd5370b5950fca0d,395cc3c24f183f45e70c66c2b22a2503,CA_Spirometry_h0.07076_n5867,P74.2,0,CA_Spirometry_h0.07076,0.953,h2_z_insignificant,,0.0154,not_found,1
categorical,4849,both_sexes,0,,Hearing test done,"ACE touchscreen question ""We would now like to measure your hearing using the headphones provided. Are you happy to do this?  (If you are wearing a hearing aid, please remove it before putting the headphones on.  If you cannot find the headphones, or need assistance putting them on, then please ask a member of staff.)""","No, I am unable to do this",UK Biobank Assessment Centre > Physical measures > Hearing test,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-4849-both_sexes-0.tsv.bgz.tbi,2720,1464,1256,"AFR,CSA,EAS,EUR",4,177,,519,66,1509,,3633,,4880,1114,136656,,0,,0.0697,0.0778,0.067805,,0.99648,,0.99394,0.99879,1.0221,,categorical-4849-both_sexes-0.tsv.bgz,categorical-4849-both_sexes-0.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-4849-both_sexes-0.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-4849-both_sexes-0.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-4849-both_sexes-0.tsv.bgz.tbi,1829142189,2117614,dc50ac5d6f03004da6a4bf5131b85b16,d1f4244a95ab294d8ca3b2a11ac6e758,CA_Hearing_test_h0.06781_n2720,Z66,0,CA_Hearing_test_h0.06781,1.03,h2_z_insignificant,,-0.0102,not_found,1
categorical,20085,both_sexes,3,,Reason for not eating or drinking normally,This field indicates the reason why the participant did not eat or drink normally yesterday. The data is an amalgamation of 4 individual Yes/No answers which were asked if the participant indicated they did not eat or drink normally.,Ill,Online follow-up > Diet by 24-hour recall > Typical diet yesterday,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-20085-both_sexes-3.tsv.bgz.tbi,395,282,113,EUR,1,,,,,324,,,,,,58566,,,,,,0.13358,,,,,,0.99767,,categorical-20085-both_sexes-3.tsv.bgz,categorical-20085-both_sexes-3.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20085-both_sexes-3.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20085-both_sexes-3.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-20085-both_sexes-3.tsv.bgz.tbi,522051675,1750732,3ab32fc28f0be8c9a1e60943673be135,6e39e5508eee73bc9cb2396975bc3bb1,CA_Typical_diet_yesterday_h0.13358_n395,D13,0,CA_Typical_diet_yesterday_h0.13358,1.03,h2_z_insignificant,,0.0287,not_found,1
categorical,22619,both_sexes,0,,Breathing problems responsible for leaving job,"Participants who indicated they had breathing problems during a job were asked:   ""Did you leave this job because of breathing problems?""  Question only asked if participant has value Yes in ~F22616~",No,Online follow-up > Work environment > Employment history,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-22619-both_sexes-0.tsv.bgz.tbi,6935,3756,3179,EUR,1,,,,,6271,,,,,,99212,,,,,,0.063462,,,,,,1.031,,categorical-22619-both_sexes-0.tsv.bgz,categorical-22619-both_sexes-0.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-22619-both_sexes-0.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-22619-both_sexes-0.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-22619-both_sexes-0.tsv.bgz.tbi,546018723,1751752,7e8d74f5aec81e735e48dc74342f2b5f,7053f971f36f1582bb061445a4d28cc2,CA_Employment_history_h0.06346_n6935,,0,CA_Breathing_problems_after_leaving_job_h0.06346,1.06,not_EUR_plus_1,,0.0372,not_found,1
categorical,20480,both_sexes,20480,,Ever self-harmed,"Question asked: ""Have you deliberately harmed yourself, whether or not you meant to end your life?""",,Online follow-up > Mental health > Self-harm behaviours,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-20480-both_sexes-20480.tsv.bgz.tbi,6653,4613,2040,"CSA,EUR",2,,,51,,5829,,,,1121,,130137,,,,0.0992,,0.065651,,,,1.0122,,1.0312,,categorical-20480-both_sexes-20480.tsv.bgz,categorical-20480-both_sexes-20480.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20480-both_sexes-20480.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20480-both_sexes-20480.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-20480-both_sexes-20480.tsv.bgz.tbi,1110991504,1933299,2cb56fedd8843a5263d2068d096f4987,33b2c9a63b060e0a4459b86b0bafd94f,CA_Selfharm_behaviours_h0.06565_n6653,E34.9,0,CA_self_harm_behaviours_ever_h0.06565,1.04,PASS,"CSA,EUR",0.0326,not_found,0
categorical,3090,both_sexes,3090,,Used an inhaler for chest within last hour,Participants were asked whether they had used a chest inhaler within the hour prior to doing the spirometry test,,UK Biobank Assessment Centre > Physical measures > Spirometry,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-3090-both_sexes-3090.tsv.bgz.tbi,3243,1893,1350,"AFR,EUR",2,64,,,,2783,,6023,,,,383241,,0.13093,,,,0.15397,,1.0285,,,,1.0418,,categorical-3090-both_sexes-3090.tsv.bgz,categorical-3090-both_sexes-3090.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-3090-both_sexes-3090.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-3090-both_sexes-3090.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-3090-both_sexes-3090.tsv.bgz.tbi,1266326522,1963461,ffd6bf437b3f86c34164e13c833c35b3,32d813fc5130639d1ca5aeaf1acba48c,CA_Spirometry_h0.15397_n3243,K73.2,0,CA_Spirometry_h0.15397,1.04,h2_z_insignificant,,0.0029,not_found,1
categorical,22130,both_sexes,22130,,Doctor diagnosed COPD (chronic obstructive pulmonary disease),"User asked ""Has a doctor ever told you that you have had any of the conditions below?"" ""COPD (Chronic Obstructive Pulmonary Disease)"" was one of the options listed.",,Online follow-up > Work environment > Medical information,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-22130-both_sexes-22130.tsv.bgz.tbi,1721,725,996,EUR,1,,,,,1581,,,,,,104660,,,,,,0.22096,,,,,,1.0072,,categorical-22130-both_sexes-22130.tsv.bgz,categorical-22130-both_sexes-22130.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-22130-both_sexes-22130.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-22130-both_sexes-22130.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-22130-both_sexes-22130.tsv.bgz.tbi,539894428,1752039,062f71876b05a162f8b2343cae160cfe,656c140d77090c6da403e338a2c6f1ed,CA_Medical_information_h0.22096_n1721,Z63.71,0,CA_Chronic_obstructive_pulmonary_disease_h0.22096,0.998,h2_z_insignificant,,0.0071,not_found,0
categorical,3859,both_sexes,4,,Reason former drinker stopped drinking alcohol,"ACE touchscreen question ""Why did you stop drinking alcohol?"" ~F3859~ was collected from participants who indicated that they currently never drink alcohol, as defined by their answers to ~F1558~ and they previously drank alcohol, as defined by their answers to ~F1558~",Financial reasons,UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Alcohol,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-3859-both_sexes-4.tsv.bgz.tbi,331,115,216,EUR,1,,,,,282,,,,,,13788,,,,,,0.089074,,,,,,1.0115,,categorical-3859-both_sexes-4.tsv.bgz,categorical-3859-both_sexes-4.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-3859-both_sexes-4.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-3859-both_sexes-4.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-3859-both_sexes-4.tsv.bgz.tbi,492835397,1746498,d477a5e7a54861d3e33f8d1c54261553,adc481005de49c82e64a64044f934472,CA_Alcohol_h0.08907_n331,Z04.89,0,CA_Former_drinker_h0.08907,1.04,h2_z_insignificant,,-0.0402,not_found,0
categorical,20116,both_sexes,2,,Smoking status,This field summarises the current/past smoking status of the participant.,Current,UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Smoking,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-20116-both_sexes-2.tsv.bgz.tbi,50837,23313,27524,"AFR,AMR,CSA,EAS,EUR,MID",6,806,144,773,225,43192,276,5726,818,7859,2424,375625,1287,0.0756,0.0368,0.0336,0.079,0.088516,0.0339,0.9608,0.98791,1.0452,0.9636,1.2052,0.97934,categorical-20116-both_sexes-2.tsv.bgz,categorical-20116-both_sexes-2.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20116-both_sexes-2.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20116-both_sexes-2.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-20116-both_sexes-2.tsv.bgz.tbi,2407336153,2254931,bacc3664f8d3f30c4c7c8d10711b5df4,3332b042815b3af29ec5c92b89dcdb0e,CA_Smoking_h0.08852_n50837,Z79.83,0,CA_current_smoker_h0.08852,1.19,PASS,"AFR,CSA,EUR,MID",0.0513,not_found,0
categorical,6164,both_sexes,100,,Types of physical activity in last 4 weeks,"ACE touchscreen question ""In the last 4 weeks did you spend any time doing the following? (You can select more than one answer)"" The following checks were performed:  If code -7 was selected, then no additional choices were allowed.  If code -3 was selected, then no additional choices were allowed.   If the participant activated the Help button they were shown the message:     Strenuous sports include sports that make you sweat or breathe hard. Heavy DIY includes chopping wood, home or car maintenance, lifting heavy objects or using heavy tools.",None of the above,UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Physical activity,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-6164-both_sexes-100.tsv.bgz.tbi,31486,18554,12932,"AFR,AMR,CSA,EAS,EUR,MID",6,1159,138,1266,309,24889,264,5369,819,7238,2323,393389,1283,0.0277,0.0303,0.0269,0.0221,0.062594,0.0274,0.98434,0.95615,0.97969,0.96494,1.1038,0.95596,categorical-6164-both_sexes-100.tsv.bgz,categorical-6164-both_sexes-100.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-6164-both_sexes-100.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-6164-both_sexes-100.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-6164-both_sexes-100.tsv.bgz.tbi,2407961912,2255039,cb322d41a01f3450e6fa2c7b4b8f6840,14a3bc6cc8d7cd290a82023cfa5ea3ce,CA_Physical_activity_h0.06259_n31486,Z89.221,0,CA_Physical_activity_h0.06259,1.1,PASS,"CSA,EUR",0.0219,not_found,1
categorical,22506,both_sexes,111,,Tobacco smoking,"Participants asked ""Do you smoke tobacco now?""",Smokes on most or all days,Online follow-up > Work environment > Medical information,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-22506-both_sexes-111.tsv.bgz.tbi,2795,1396,1399,EUR,1,,,,,2447,,,,,,103281,,,,,,0.17276,,,,,,1.0166,,categorical-22506-both_sexes-111.tsv.bgz,categorical-22506-both_sexes-111.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-22506-both_sexes-111.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-22506-both_sexes-111.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-22506-both_sexes-111.tsv.bgz.tbi,542728446,1751776,5688a94f6404f887f076edd298e149fc,2e6d04cc58ee494ffd616f3a1d9f44a2,CA_Medical_information_h0.17276_n2795,Z37.51,0,CA_current_smoker_h0.17276,1.02,h2_z_insignificant,,0.0121,not_found,0
categorical,2316,both_sexes,2316,,Wheeze or whistling in the chest in last year,"ACE touchscreen question ""In the last year have you ever had wheeze or whistling in the chest?""",,UK Biobank Assessment Centre > Touchscreen > Health and medical history > Breathing,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-2316-both_sexes-2316.tsv.bgz.tbi,99342,50822,48520,"AFR,AMR,CSA,EAS,EUR,MID",6,1359,208,1780,365,86595,353,4842,701,6276,2056,326158,1103,0.0139,0.0387,0.0204,0,0.050993,0.0336,0.99384,0.97847,1.0062,0.99472,1.1914,1.0171,categorical-2316-both_sexes-2316.tsv.bgz,categorical-2316-both_sexes-2316.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-2316-both_sexes-2316.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-2316-both_sexes-2316.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-2316-both_sexes-2316.tsv.bgz.tbi,2424579990,2256471,c25bf5fab5250ad1804296a33399a0f1,3d3799bc7d3a13e786b6a7ef8ea11bdb,CA_Breathing_h0.05099_n99342,,0,CA_Breathing_h0.05099,1.18,PASS,"EUR,MID",0.0607,not_found,1
categorical,20086,both_sexes,12,,Type of special diet followed,"This field indicates whether the participant routinely follows a special diet. The data is an amalgamation of 4 individual Yes/No answers.   Some of the self-entered data regarding special diets is inconsistent with the actual food intake reported on the same occasion by participants. For instance, around a tenth of people indicating they followed a vegan diet also answered that they had eaten meat the prevous day.",Vegan,Online follow-up > Diet by 24-hour recall > Typical diet yesterday,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-20086-both_sexes-12.tsv.bgz.tbi,287,145,142,"CSA,EUR",2,,,68,,141,,,,1401,,58749,,,,0.0725,,0.062062,,,,1.0291,,1.0206,,categorical-20086-both_sexes-12.tsv.bgz,categorical-20086-both_sexes-12.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20086-both_sexes-12.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20086-both_sexes-12.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-20086-both_sexes-12.tsv.bgz.tbi,976058899,1909431,5db60737c85f26449f0e6c9a7be8ee74,099469cb0f1a85647bd6e6c97f4bd044,CA_Typical_diet_yesterday_h0.06206_n287,D51.3,0,CA_typical_diet_yesterday_vegan_h0.06206,1.01,h2_z_insignificant,,0.0115,not_found,0
categorical,6020,both_sexes,31,,Completion status of test,"Completion status of test 1, ""Fully completed"" / 31, ""Participant wanted to stop early"" / 32, ""Participant reported chest-pain and/or other discomfort"" / 33, ""Heart rate reached safety level"" / 34, ""Incomplete - other reason""",Participant wanted to stop early,UK Biobank Assessment Centre > Physical measures > ECG during exercise,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-6020-both_sexes-31.tsv.bgz.tbi,984,785,199,"AFR,CSA,EUR",3,101,,104,,603,,1943,,2118,,60621,,0.0346,,0.0357,,0.086892,,0.96885,,1.029,,1.0104,,categorical-6020-both_sexes-31.tsv.bgz,categorical-6020-both_sexes-31.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-6020-both_sexes-31.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-6020-both_sexes-31.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-6020-both_sexes-31.tsv.bgz.tbi,1544659075,2042724,309f707d6002945c80c2968cbd4b0c61,5de71fbcefefe8b2b0c45735a7f62b18,CA_ECG_during_exercise_h0.08689_n984,Y92.523,0,CA_stopped_Early_during_exercise_h0.08689,1.04,h2_z_insignificant,,0.0041,not_found,0
categorical,6159,both_sexes,8,,Pain type(s) experienced in last month,"ACE touchscreen question ""In the last month have you experienced any of the following that interfered with your usual activites? (You can select more than one answer)"" The following checks were performed:  If code 8 was selected, then no additional choices were allowed.  If code -7 was selected, then no additional choices were allowed.  If code -3 was selected, then no additional choices were allowed.",Pain all over the body,UK Biobank Assessment Centre > Touchscreen > Health and medical history > Pain,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-6159-both_sexes-8.tsv.bgz.tbi,8391,5178,3213,"AFR,CSA,EUR,MID",4,327,,484,,6603,70,6195,,8128,,412985,1486,0.0608,,0.0439,,0.064097,0.0256,0.99722,,1.0375,,1.0659,1.0552,categorical-6159-both_sexes-8.tsv.bgz,categorical-6159-both_sexes-8.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-6159-both_sexes-8.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-6159-both_sexes-8.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-6159-both_sexes-8.tsv.bgz.tbi,1937243847,2138205,37c75708c360d4792dc6dfa0304cdc17,d4c6b961c45eb69d46e1e26e347abcd7,CA_Pain_all_over_body_h0.06410_n8391,R52,0,CA_Pain_all_over_body_h0.06410,1.06,PASS,"CSA,EUR",0.0127,not_found,0
